geneID	C2_con2
ENSG00000142408	902
ENSG00000142409	526
ENSG00000142444	308
ENSG00000142449	2995
ENSG00000142453	2599
ENSG00000142459	1245
ENSG00000142484	0
ENSG00000142494	31
ENSG00000142507	2008
ENSG00000142511	0
ENSG00000142512	37
ENSG00000142513	12
ENSG00000142515	0
ENSG00000142528	474
ENSG00000142530	14
ENSG00000142534	15634
ENSG00000142538	0
ENSG00000142539	0
ENSG00000142541	4188
ENSG00000142544	79
ENSG00000142546	884
ENSG00000142549	1940
ENSG00000142552	445
ENSG00000142556	422
ENSG00000142583	3
ENSG00000142599	5180
ENSG00000142606	4
ENSG00000142609	11
ENSG00000142611	303
ENSG00000142615	0
ENSG00000142619	0
ENSG00000142621	7
ENSG00000142623	0
ENSG00000142627	2772
ENSG00000142632	129
ENSG00000142634	504
ENSG00000142655	481
ENSG00000142657	6798
ENSG00000142661	4
ENSG00000142669	1231
ENSG00000142675	68
ENSG00000142676	13759
ENSG00000142677	0
ENSG00000142684	8
ENSG00000142686	625
ENSG00000142687	2434
ENSG00000142694	423
ENSG00000142698	0
ENSG00000142700	2
ENSG00000142731	1061
ENSG00000142733	807
ENSG00000142748	4
ENSG00000142751	710
ENSG00000142765	24
ENSG00000142784	1648
ENSG00000142789	0
ENSG00000142794	391
ENSG00000142798	6213
ENSG00000142856	519
ENSG00000142864	6519
ENSG00000142867	350
ENSG00000142871	8259
ENSG00000142875	1270
ENSG00000142892	1130
ENSG00000142910	153
ENSG00000142920	210
ENSG00000142937	13141
ENSG00000142945	1641
ENSG00000142949	3925
ENSG00000142959	4
ENSG00000142961	434
ENSG00000142973	0
ENSG00000143001	0
ENSG00000143006	0
ENSG00000143013	926
ENSG00000143028	26
ENSG00000143032	0
ENSG00000143033	1347
ENSG00000143036	124
ENSG00000143061	5178
ENSG00000143067	589
ENSG00000143079	1621
ENSG00000143093	1870
ENSG00000143105	0
ENSG00000143106	1561
ENSG00000143107	68
ENSG00000143110	11
ENSG00000143119	1
ENSG00000143125	0
ENSG00000143126	3167
ENSG00000143127	65
ENSG00000143140	5
ENSG00000143147	850
ENSG00000143149	1276
ENSG00000143153	1376
ENSG00000143155	986
ENSG00000143156	262
ENSG00000143157	1926
ENSG00000143158	301
ENSG00000143162	452
ENSG00000143164	876
ENSG00000143167	6
ENSG00000143171	12
ENSG00000143178	93
ENSG00000143179	710
ENSG00000143183	1257
ENSG00000143184	0
ENSG00000143185	0
ENSG00000143190	1094
ENSG00000143194	6
ENSG00000143195	967
ENSG00000143196	0
ENSG00000143198	1343
ENSG00000143199	7
ENSG00000143207	1158
ENSG00000143217	2
ENSG00000143222	1053
ENSG00000143224	558
ENSG00000143226	0
ENSG00000143228	995
ENSG00000143248	4728
ENSG00000143252	994
ENSG00000143256	868
ENSG00000143257	16
ENSG00000143258	1150
ENSG00000143278	0
ENSG00000143294	1542
ENSG00000143297	0
ENSG00000143303	419
ENSG00000143314	523
ENSG00000143315	441
ENSG00000143318	54
ENSG00000143319	967
ENSG00000143320	3642
ENSG00000143321	5897
ENSG00000143322	1186
ENSG00000143324	2890
ENSG00000143333	318
ENSG00000143337	1414
ENSG00000143340	3
ENSG00000143341	9818
ENSG00000143344	2920
ENSG00000143353	154
ENSG00000143355	70
ENSG00000143363	543
ENSG00000143365	4
ENSG00000143367	413
ENSG00000143368	1830
ENSG00000143369	518
ENSG00000143373	874
ENSG00000143374	538
ENSG00000143375	51
ENSG00000143376	1256
ENSG00000143379	1090
ENSG00000143382	96
ENSG00000143384	5939
ENSG00000143387	727
ENSG00000143390	1358
ENSG00000143393	1916
ENSG00000143398	2439
ENSG00000143401	3411
ENSG00000143409	331
ENSG00000143412	114
ENSG00000143416	1196
ENSG00000143418	1371
ENSG00000143420	2483
ENSG00000143434	1511
ENSG00000143436	480
ENSG00000143437	1728
ENSG00000143442	4181
ENSG00000143443	119
ENSG00000143450	8
ENSG00000143452	0
ENSG00000143457	466
ENSG00000143458	304
ENSG00000143466	217
ENSG00000143469	65
ENSG00000143473	58
ENSG00000143476	1079
ENSG00000143479	119
ENSG00000143486	1126
ENSG00000143493	765
ENSG00000143494	1111
ENSG00000143498	250
ENSG00000143499	1259
ENSG00000143502	25
ENSG00000143507	104
ENSG00000143512	5
ENSG00000143514	2162
ENSG00000143515	2419
ENSG00000143520	1
ENSG00000143536	0
ENSG00000143537	1131
ENSG00000143543	1180
ENSG00000143545	1131
ENSG00000143546	0
ENSG00000143549	6230
ENSG00000143552	11
ENSG00000143553	630
ENSG00000143554	292
ENSG00000143556	0
ENSG00000143569	5596
ENSG00000143570	2279
ENSG00000143575	1230
ENSG00000143578	171
ENSG00000143590	60
ENSG00000143595	3
ENSG00000143603	387
ENSG00000143612	2365
ENSG00000143614	1465
ENSG00000143621	5538
ENSG00000143622	1075
ENSG00000143624	4664
ENSG00000143627	1
ENSG00000143630	547
ENSG00000143631	19
ENSG00000143632	7
ENSG00000143633	270
ENSG00000143641	5755
ENSG00000143643	636
ENSG00000143653	1096
ENSG00000143669	536
ENSG00000143674	64
ENSG00000143702	3016
ENSG00000143727	2266
ENSG00000143740	691
ENSG00000143742	4363
ENSG00000143748	641
ENSG00000143751	848
ENSG00000143753	2283
ENSG00000143756	828
ENSG00000143761	7179
ENSG00000143768	0
ENSG00000143771	730
ENSG00000143772	1294
ENSG00000143774	1755
ENSG00000143776	3039
ENSG00000143786	125
ENSG00000143793	514
ENSG00000143797	2186
ENSG00000143799	6230
ENSG00000143801	208
ENSG00000143811	473
ENSG00000143815	4283
ENSG00000143816	71
ENSG00000143819	374
ENSG00000143839	0
ENSG00000143842	442
ENSG00000143845	325
ENSG00000143847	230
ENSG00000143850	1663
ENSG00000143851	8
ENSG00000143858	511
ENSG00000143862	1007
ENSG00000143867	2100
ENSG00000143869	108
ENSG00000143870	8043
ENSG00000143878	2469
ENSG00000143882	64
ENSG00000143889	1494
ENSG00000143891	280
ENSG00000143919	81
ENSG00000143921	1
ENSG00000143924	5460
ENSG00000143933	9775
ENSG00000143942	82
ENSG00000143947	1649
ENSG00000143951	150
ENSG00000143952	1369
ENSG00000143954	0
ENSG00000143970	1151
ENSG00000143971	645
ENSG00000143977	481
ENSG00000143994	3
ENSG00000143995	2018
ENSG00000144015	0
ENSG00000144021	1973
ENSG00000144026	693
ENSG00000144028	9437
ENSG00000144029	1496
ENSG00000144031	24
ENSG00000144034	451
ENSG00000144035	4
ENSG00000144036	1357
ENSG00000144040	653
ENSG00000144043	1788
ENSG00000144045	11
ENSG00000144048	427
ENSG00000144057	1415
ENSG00000144061	208
ENSG00000144063	0
ENSG00000144115	524
ENSG00000144118	1484
ENSG00000144119	0
ENSG00000144120	212
ENSG00000144130	0
ENSG00000144134	598
ENSG00000144136	2086
ENSG00000144152	632
ENSG00000144161	397
ENSG00000144182	73
ENSG00000144191	42
ENSG00000144199	229
ENSG00000144214	48
ENSG00000144218	2753
ENSG00000144224	4593
ENSG00000144227	14
ENSG00000144228	389
ENSG00000144229	17
ENSG00000144230	19
ENSG00000144231	928
ENSG00000144233	1369
ENSG00000144278	80
ENSG00000144283	1895
ENSG00000144285	182
ENSG00000144290	1
ENSG00000144306	663
ENSG00000144320	1352
ENSG00000144331	15
ENSG00000144339	386
ENSG00000144354	1202
ENSG00000144355	247
ENSG00000144357	1368
ENSG00000144362	29
ENSG00000144366	1410
ENSG00000144369	1834
ENSG00000144381	6488
ENSG00000144395	410
ENSG00000144401	332
ENSG00000144406	1001
ENSG00000144407	8
ENSG00000144410	31
ENSG00000144426	5399
ENSG00000144445	622
ENSG00000144451	680
ENSG00000144452	71
ENSG00000144455	608
ENSG00000144460	2
ENSG00000144468	717
ENSG00000144476	263
ENSG00000144481	3
ENSG00000144485	1160
ENSG00000144488	32
ENSG00000144504	209
ENSG00000144524	1277
ENSG00000144535	741
ENSG00000144550	2
ENSG00000144554	985
ENSG00000144559	293
ENSG00000144560	932
ENSG00000144566	1415
ENSG00000144567	1655
ENSG00000144579	1457
ENSG00000144580	1549
ENSG00000144583	37
ENSG00000144589	943
ENSG00000144591	747
ENSG00000144596	37
ENSG00000144597	425
ENSG00000144619	597
ENSG00000144635	1260
ENSG00000144642	2109
ENSG00000144644	0
ENSG00000144645	442
ENSG00000144647	680
ENSG00000144648	0
ENSG00000144649	6
ENSG00000144655	309
ENSG00000144659	539
ENSG00000144668	1302
ENSG00000144671	5
ENSG00000144674	2550
ENSG00000144677	1157
ENSG00000144681	46
ENSG00000144711	2018
ENSG00000144712	649
ENSG00000144713	4498
ENSG00000144724	5693
ENSG00000144730	7477
ENSG00000144736	519
ENSG00000144741	241
ENSG00000144744	1401
ENSG00000144746	2086
ENSG00000144747	1162
ENSG00000144749	1748
ENSG00000144771	0
ENSG00000144785	0
ENSG00000144791	912
ENSG00000144792	337
ENSG00000144802	562
ENSG00000144810	3405
ENSG00000144815	1298
ENSG00000144820	0
ENSG00000144821	34
ENSG00000144824	3330
ENSG00000144827	858
ENSG00000144834	1577
ENSG00000144837	0
ENSG00000144840	650
ENSG00000144843	21
ENSG00000144847	7
ENSG00000144848	700
ENSG00000144852	0
ENSG00000144857	6471
ENSG00000144867	957
ENSG00000144868	225
ENSG00000144891	913
ENSG00000144893	77
ENSG00000144895	1482
ENSG00000144908	11
ENSG00000144909	807
ENSG00000144935	694
ENSG00000144959	50
ENSG00000144962	0
ENSG00000145002	6
ENSG00000145012	3654
ENSG00000145014	888
ENSG00000145016	876
ENSG00000145020	472
ENSG00000145022	357
ENSG00000145029	495
ENSG00000145040	4
ENSG00000145041	853
ENSG00000145050	2197
ENSG00000145063	1
ENSG00000145075	218
ENSG00000145087	161
ENSG00000145088	25
ENSG00000145103	3
ENSG00000145107	1
ENSG00000145113	8
ENSG00000145147	13684
ENSG00000145191	1507
ENSG00000145192	1
ENSG00000145194	43
ENSG00000145198	8
ENSG00000145214	776
ENSG00000145216	1093
ENSG00000145217	50
ENSG00000145220	274
ENSG00000145241	511
ENSG00000145242	276
ENSG00000145244	324
ENSG00000145246	787
ENSG00000145247	84
ENSG00000145248	52
ENSG00000145283	1
ENSG00000145284	1191
ENSG00000145287	0
ENSG00000145293	1147
ENSG00000145309	0
ENSG00000145321	0
ENSG00000145331	194
ENSG00000145332	686
ENSG00000145335	421
ENSG00000145337	0
ENSG00000145348	1041
ENSG00000145349	4278
ENSG00000145354	369
ENSG00000145358	93
ENSG00000145362	3117
ENSG00000145365	180
ENSG00000145375	294
ENSG00000145384	0
ENSG00000145386	1825
ENSG00000145388	803
ENSG00000145390	402
ENSG00000145391	1429
ENSG00000145414	281
ENSG00000145416	191
ENSG00000145423	4576
ENSG00000145425	256
ENSG00000145428	194
ENSG00000145431	1449
ENSG00000145439	451
ENSG00000145451	0
ENSG00000145476	333
ENSG00000145491	5
ENSG00000145494	1050
ENSG00000145495	7859
ENSG00000145506	735
ENSG00000145526	62
ENSG00000145536	240
ENSG00000145545	408
ENSG00000145555	2876
ENSG00000145569	255
ENSG00000145592	9456
ENSG00000145604	3228
ENSG00000145623	917
ENSG00000145626	0
ENSG00000145632	4321
ENSG00000145642	1
ENSG00000145649	1
ENSG00000145675	1632
ENSG00000145681	296
ENSG00000145685	2651
ENSG00000145687	1653
ENSG00000145692	0
ENSG00000145700	5
ENSG00000145703	2472
ENSG00000145708	10
ENSG00000145715	1473
ENSG00000145721	426
ENSG00000145723	143
ENSG00000145725	2384
ENSG00000145730	7704
ENSG00000145734	1713
ENSG00000145736	278
ENSG00000145740	1040
ENSG00000145741	5361
ENSG00000145743	544
ENSG00000145757	19
ENSG00000145777	3
ENSG00000145779	321
ENSG00000145780	795
ENSG00000145781	452
ENSG00000145782	1348
ENSG00000145794	1400
ENSG00000145808	40
ENSG00000145817	1925
ENSG00000145819	1171
ENSG00000145824	672
ENSG00000145826	122
ENSG00000145832	9
ENSG00000145833	2521
ENSG00000145839	0
ENSG00000145850	0
ENSG00000145860	2542
ENSG00000145861	206
ENSG00000145863	22
ENSG00000145864	93
ENSG00000145868	994
ENSG00000145879	3
ENSG00000145882	471
ENSG00000145888	4
ENSG00000145901	1107
ENSG00000145907	5536
ENSG00000145908	1575
ENSG00000145911	179
ENSG00000145912	415
ENSG00000145916	892
ENSG00000145919	1955
ENSG00000145920	277
ENSG00000145934	1623
ENSG00000145936	55
ENSG00000145945	7
ENSG00000145949	85
ENSG00000145965	16
ENSG00000145975	13
ENSG00000145979	301
ENSG00000145982	210
ENSG00000145990	224
ENSG00000145996	377
ENSG00000146005	57
ENSG00000146006	42
ENSG00000146007	1545
ENSG00000146013	23
ENSG00000146021	197
ENSG00000146038	49
ENSG00000146039	0
ENSG00000146047	0
ENSG00000146049	0
ENSG00000146054	8
ENSG00000146063	1102
ENSG00000146066	355
ENSG00000146067	2117
ENSG00000146070	37
ENSG00000146072	1983
ENSG00000146083	1577
ENSG00000146085	1277
ENSG00000146090	19
ENSG00000146094	150
ENSG00000146109	581
ENSG00000146112	2327
ENSG00000146122	2069
ENSG00000146143	387
ENSG00000146147	81
ENSG00000146151	32
ENSG00000146166	43
ENSG00000146192	0
ENSG00000146197	3085
ENSG00000146205	41
ENSG00000146215	3
ENSG00000146216	36
ENSG00000146221	5
ENSG00000146223	2743
ENSG00000146232	231
ENSG00000146233	60
ENSG00000146242	2932
ENSG00000146243	276
ENSG00000146247	2989
ENSG00000146250	1010
ENSG00000146263	760
ENSG00000146267	286
ENSG00000146276	33
ENSG00000146278	873
ENSG00000146281	961
ENSG00000146282	1269
ENSG00000146285	10
ENSG00000146350	393
ENSG00000146352	49
ENSG00000146360	0
ENSG00000146373	688
ENSG00000146374	772
ENSG00000146376	460
ENSG00000146378	0
ENSG00000146383	0
ENSG00000146385	0
ENSG00000146386	328
ENSG00000146399	0
ENSG00000146409	439
ENSG00000146410	91
ENSG00000146411	108
ENSG00000146414	758
ENSG00000146416	308
ENSG00000146425	1421
ENSG00000146426	1503
ENSG00000146433	1553
ENSG00000146453	1
ENSG00000146457	1803
ENSG00000146463	3545
ENSG00000146469	0
ENSG00000146476	992
ENSG00000146477	94
ENSG00000146521	1
ENSG00000146530	19
ENSG00000146535	2691
ENSG00000146540	1128
ENSG00000146555	893
ENSG00000146574	480
ENSG00000146576	657
ENSG00000146587	762
ENSG00000146592	2057
ENSG00000146618	0
ENSG00000146648	2903
ENSG00000146666	0
ENSG00000146670	1254
ENSG00000146674	1733
ENSG00000146676	1941
ENSG00000146678	0
ENSG00000146700	76
ENSG00000146701	3108
ENSG00000146707	496
ENSG00000146729	1804
ENSG00000146731	4908
ENSG00000146733	597
ENSG00000146755	1
ENSG00000146757	582
ENSG00000146776	305
ENSG00000146802	977
ENSG00000146809	0
ENSG00000146826	446
ENSG00000146828	875
ENSG00000146830	2928
ENSG00000146833	295
ENSG00000146834	1204
ENSG00000146842	475
ENSG00000146856	50
ENSG00000146857	0
ENSG00000146858	376
ENSG00000146859	155
ENSG00000146872	787
ENSG00000146904	37
ENSG00000146909	894
ENSG00000146910	502
ENSG00000146918	1716
ENSG00000146926	0
ENSG00000146938	740
ENSG00000146950	783
ENSG00000146955	0
ENSG00000146963	1070
ENSG00000146966	2179
ENSG00000147003	13
ENSG00000147010	816
ENSG00000147027	2346
ENSG00000147036	6
ENSG00000147041	139
ENSG00000147044	1834
ENSG00000147050	683
ENSG00000147059	123
ENSG00000147065	7793
ENSG00000147081	1
ENSG00000147082	15
ENSG00000147099	548
ENSG00000147100	1357
ENSG00000147113	0
ENSG00000147117	23
ENSG00000147118	284
ENSG00000147119	394
ENSG00000147121	386
ENSG00000147123	1530
ENSG00000147124	339
ENSG00000147127	24
ENSG00000147130	5460
ENSG00000147133	1347
ENSG00000147138	3
ENSG00000147140	13874
ENSG00000147144	485
ENSG00000147145	395
ENSG00000147155	1208
ENSG00000147160	2
ENSG00000147162	7871
ENSG00000147164	1090
ENSG00000147166	26
ENSG00000147168	0
ENSG00000147174	57
ENSG00000147180	2259
ENSG00000147183	0
ENSG00000147202	296
ENSG00000147206	2
ENSG00000147223	1
ENSG00000147224	915
ENSG00000147231	191
ENSG00000147234	61
ENSG00000147246	0
ENSG00000147251	567
ENSG00000147255	49
ENSG00000147256	0
ENSG00000147257	12513
ENSG00000147262	2
ENSG00000147274	6873
ENSG00000147316	451
ENSG00000147324	698
ENSG00000147364	151
ENSG00000147378	0
ENSG00000147380	0
ENSG00000147381	0
ENSG00000147382	304
ENSG00000147383	1121
ENSG00000147394	665
ENSG00000147400	1274
ENSG00000147402	63
ENSG00000147403	4047
ENSG00000147408	160
ENSG00000147416	2461
ENSG00000147419	1055
ENSG00000147421	618
ENSG00000147432	1
ENSG00000147434	2
ENSG00000147437	79
ENSG00000147439	211
ENSG00000147443	1
ENSG00000147454	754
ENSG00000147457	1088
ENSG00000147459	377
ENSG00000147465	9
ENSG00000147471	702
ENSG00000147475	2550
ENSG00000147481	45
ENSG00000147485	52
ENSG00000147488	206
ENSG00000147509	271
ENSG00000147526	4085
ENSG00000147533	1246
ENSG00000147535	832
ENSG00000147536	504
ENSG00000147548	3465
ENSG00000147570	0
ENSG00000147571	41
ENSG00000147573	9
ENSG00000147576	64
ENSG00000147586	139
ENSG00000147588	0
ENSG00000147592	139
ENSG00000147596	0
ENSG00000147601	868
ENSG00000147604	386
ENSG00000147606	26
ENSG00000147613	2
ENSG00000147614	1
ENSG00000147642	383
ENSG00000147647	0
ENSG00000147649	2672
ENSG00000147650	1294
ENSG00000147654	332
ENSG00000147655	8
ENSG00000147669	743
ENSG00000147676	16
ENSG00000147677	3799
ENSG00000147679	436
ENSG00000147684	1138
ENSG00000147687	288
ENSG00000147689	2
ENSG00000147697	1
ENSG00000147724	0
ENSG00000147753	0
ENSG00000147761	0
ENSG00000147789	556
ENSG00000147799	538
ENSG00000147804	2
ENSG00000147813	242
ENSG00000147852	2389
ENSG00000147853	1895
ENSG00000147854	1307
ENSG00000147862	4306
ENSG00000147869	3
ENSG00000147872	1024
ENSG00000147873	0
ENSG00000147874	1251
ENSG00000147883	208
ENSG00000147885	0
ENSG00000147889	10
ENSG00000147894	577
ENSG00000147896	0
ENSG00000147905	487
ENSG00000147912	398
ENSG00000147926	0
ENSG00000147955	1828
ENSG00000147996	117
ENSG00000148019	2170
ENSG00000148053	4877
ENSG00000148057	48
ENSG00000148082	625
ENSG00000148090	220
ENSG00000148110	1646
ENSG00000148120	497
ENSG00000148123	130
ENSG00000148136	0
ENSG00000148143	2666
ENSG00000148153	714
ENSG00000148154	1768
ENSG00000148156	0
ENSG00000148158	883
ENSG00000148175	832
ENSG00000148180	3923
ENSG00000148187	358
ENSG00000148200	134
ENSG00000148204	2188
ENSG00000148215	1
ENSG00000148218	798
ENSG00000148219	531
ENSG00000148225	105
ENSG00000148229	1024
ENSG00000148248	6654
ENSG00000148288	59
ENSG00000148290	611
ENSG00000148291	260
ENSG00000148296	988
ENSG00000148297	1602
ENSG00000148300	771
ENSG00000148303	2914
ENSG00000148308	1967
ENSG00000148331	640
ENSG00000148334	764
ENSG00000148335	799
ENSG00000148337	4131
ENSG00000148339	746
ENSG00000148341	1775
ENSG00000148343	731
ENSG00000148344	145
ENSG00000148346	2
ENSG00000148356	788
ENSG00000148357	11
ENSG00000148358	4266
ENSG00000148362	701
ENSG00000148377	1
ENSG00000148384	1006
ENSG00000148386	284
ENSG00000148396	4916
ENSG00000148399	888
ENSG00000148400	3091
ENSG00000148408	144
ENSG00000148411	1103
ENSG00000148426	68
ENSG00000148429	1143
ENSG00000148444	161
ENSG00000148450	442
ENSG00000148459	173
ENSG00000148468	3044
ENSG00000148481	660
ENSG00000148482	0
ENSG00000148483	0
ENSG00000148484	2348
ENSG00000148488	3
ENSG00000148498	1911
ENSG00000148513	0
ENSG00000148516	2755
ENSG00000148541	393
ENSG00000148572	525
ENSG00000148584	1
ENSG00000148600	45
ENSG00000148602	0
ENSG00000148604	0
ENSG00000148606	1210
ENSG00000148634	1482
ENSG00000148655	3
ENSG00000148660	1572
ENSG00000148671	0
ENSG00000148672	1722
ENSG00000148677	592
ENSG00000148680	17
ENSG00000148688	811
ENSG00000148690	963
ENSG00000148700	10085
ENSG00000148702	2
ENSG00000148704	0
ENSG00000148719	974
ENSG00000148730	5555
ENSG00000148734	3
ENSG00000148735	0
ENSG00000148737	2127
ENSG00000148773	8361
ENSG00000148795	4
ENSG00000148798	671
ENSG00000148803	144
ENSG00000148814	501
ENSG00000148824	192
ENSG00000148826	5
ENSG00000148832	117
ENSG00000148834	815
ENSG00000148835	261
ENSG00000148840	2027
ENSG00000148841	1099
ENSG00000148842	391
ENSG00000148843	2234
ENSG00000148848	1051
ENSG00000148908	253
ENSG00000148925	1127
ENSG00000148926	2829
ENSG00000148935	773
ENSG00000148942	4
ENSG00000148943	616
ENSG00000148948	569
ENSG00000148950	275
ENSG00000148965	0
ENSG00000148985	505
ENSG00000149016	228
ENSG00000149021	0
ENSG00000149043	2
ENSG00000149050	98
ENSG00000149054	62
ENSG00000149084	1902
ENSG00000149089	251
ENSG00000149090	4084
ENSG00000149091	807
ENSG00000149100	2544
ENSG00000149115	4875
ENSG00000149124	0
ENSG00000149131	2465
ENSG00000149133	0
ENSG00000149136	5253
ENSG00000149150	151
ENSG00000149177	676
ENSG00000149179	1046
ENSG00000149182	2138
ENSG00000149187	3547
ENSG00000149196	708
ENSG00000149201	111
ENSG00000149212	6654
ENSG00000149218	1241
ENSG00000149231	1166
ENSG00000149243	63
ENSG00000149256	3042
ENSG00000149257	25050
ENSG00000149260	879
ENSG00000149262	904
ENSG00000149269	1874
ENSG00000149273	17063
ENSG00000149289	746
ENSG00000149292	195
ENSG00000149294	4445
ENSG00000149295	3
ENSG00000149300	0
ENSG00000149305	0
ENSG00000149308	533
ENSG00000149311	2637
ENSG00000149313	1646
ENSG00000149328	316
ENSG00000149346	45
ENSG00000149357	1619
ENSG00000149380	117
ENSG00000149403	42
ENSG00000149418	1
ENSG00000149428	7798
ENSG00000149435	0
ENSG00000149443	0
ENSG00000149451	5147
ENSG00000149452	0
ENSG00000149474	390
ENSG00000149476	381
ENSG00000149480	2985
ENSG00000149483	583
ENSG00000149485	4361
ENSG00000149488	3
ENSG00000149489	31
ENSG00000149499	662
ENSG00000149503	1547
ENSG00000149506	3
ENSG00000149507	0
ENSG00000149516	0
ENSG00000149527	27
ENSG00000149531	0
ENSG00000149532	3248
ENSG00000149534	0
ENSG00000149541	722
ENSG00000149547	2981
ENSG00000149548	173
ENSG00000149554	1133
ENSG00000149557	2202
ENSG00000149564	18
ENSG00000149571	86
ENSG00000149573	8
ENSG00000149575	128
ENSG00000149577	1330
ENSG00000149582	906
ENSG00000149591	18500
ENSG00000149596	130
ENSG00000149599	89
ENSG00000149600	770
ENSG00000149609	12
ENSG00000149633	426
ENSG00000149634	24
ENSG00000149635	25
ENSG00000149636	783
ENSG00000149639	4700
ENSG00000149646	4
ENSG00000149651	0
ENSG00000149654	4
ENSG00000149656	3
ENSG00000149657	2007
ENSG00000149658	1700
ENSG00000149679	774
ENSG00000149716	605
ENSG00000149735	0
ENSG00000149742	0
ENSG00000149743	385
ENSG00000149761	287
ENSG00000149781	20
ENSG00000149782	1635
ENSG00000149792	1202
ENSG00000149798	455
ENSG00000149806	1876
ENSG00000149809	719
ENSG00000149823	1217
ENSG00000149922	10
ENSG00000149923	2221
ENSG00000149925	7733
ENSG00000149926	63
ENSG00000149927	21
ENSG00000149929	477
ENSG00000149930	2468
ENSG00000149932	896
ENSG00000149948	15746
ENSG00000149968	2
ENSG00000149970	314
ENSG00000149972	196
ENSG00000150045	5
ENSG00000150048	340
ENSG00000150051	357
ENSG00000150054	56
ENSG00000150076	17
ENSG00000150093	18392
ENSG00000150165	0
ENSG00000150201	0
ENSG00000150244	29
ENSG00000150261	0
ENSG00000150269	0
ENSG00000150275	103
ENSG00000150281	117
ENSG00000150316	1274
ENSG00000150337	5
ENSG00000150347	2606
ENSG00000150361	15
ENSG00000150394	872
ENSG00000150401	489
ENSG00000150403	2087
ENSG00000150433	605
ENSG00000150455	123
ENSG00000150456	74
ENSG00000150457	1957
ENSG00000150459	2071
ENSG00000150471	2770
ENSG00000150477	317
ENSG00000150510	72
ENSG00000150526	0
ENSG00000150527	9
ENSG00000150540	465
ENSG00000150551	169
ENSG00000150556	122
ENSG00000150593	1277
ENSG00000150594	260
ENSG00000150625	1645
ENSG00000150627	264
ENSG00000150628	1
ENSG00000150630	190
ENSG00000150636	384
ENSG00000150637	23
ENSG00000150656	9
ENSG00000150667	64
ENSG00000150672	59
ENSG00000150676	0
ENSG00000150681	0
ENSG00000150687	5178
ENSG00000150712	1063
ENSG00000150722	8
ENSG00000150750	0
ENSG00000150753	4783
ENSG00000150756	316
ENSG00000150760	3825
ENSG00000150764	980
ENSG00000150768	1201
ENSG00000150773	45
ENSG00000150776	1046
ENSG00000150779	520
ENSG00000150782	0
ENSG00000150783	6
ENSG00000150787	461
ENSG00000150867	809
ENSG00000150873	8
ENSG00000150893	374
ENSG00000150907	1619
ENSG00000150938	5125
ENSG00000150961	4140
ENSG00000150967	221
ENSG00000150977	170
ENSG00000150990	644
ENSG00000150991	19596
ENSG00000150995	401
ENSG00000151005	0
ENSG00000151006	60
ENSG00000151012	1540
ENSG00000151014	133
ENSG00000151023	20
ENSG00000151025	14
ENSG00000151033	0
ENSG00000151062	0
ENSG00000151065	515
ENSG00000151067	1110
ENSG00000151079	184
ENSG00000151090	397
ENSG00000151092	1004
ENSG00000151093	95
ENSG00000151116	572
ENSG00000151117	103
ENSG00000151131	133
ENSG00000151135	3810
ENSG00000151136	855
ENSG00000151148	1590
ENSG00000151150	1533
ENSG00000151151	225
ENSG00000151164	14
ENSG00000151176	849
ENSG00000151208	4301
ENSG00000151224	3
ENSG00000151229	437
ENSG00000151233	2351
ENSG00000151239	1348
ENSG00000151240	1808
ENSG00000151247	568
ENSG00000151276	1718
ENSG00000151287	354
ENSG00000151292	1392
ENSG00000151303	3
ENSG00000151304	249
ENSG00000151320	270
ENSG00000151322	1166
ENSG00000151327	888
ENSG00000151332	638
ENSG00000151338	188
ENSG00000151348	3987
ENSG00000151353	577
ENSG00000151360	0
ENSG00000151364	6
ENSG00000151365	1
ENSG00000151366	271
ENSG00000151376	301
ENSG00000151379	0
ENSG00000151388	6898
ENSG00000151413	336
ENSG00000151414	1297
ENSG00000151418	0
ENSG00000151422	1515
ENSG00000151445	629
ENSG00000151458	3421
ENSG00000151461	1045
ENSG00000151465	1106
ENSG00000151466	551
ENSG00000151468	1974
ENSG00000151470	226
ENSG00000151474	4249
ENSG00000151475	5
ENSG00000151490	55
ENSG00000151491	3430
ENSG00000151498	897
ENSG00000151500	649
ENSG00000151502	1671
ENSG00000151503	1343
ENSG00000151532	467
ENSG00000151552	736
ENSG00000151553	1342
ENSG00000151572	174
ENSG00000151575	145
ENSG00000151576	634
ENSG00000151577	0
ENSG00000151611	195
ENSG00000151612	1877
ENSG00000151615	25
ENSG00000151617	5577
ENSG00000151623	65
ENSG00000151632	49
ENSG00000151640	2179
ENSG00000151650	1
ENSG00000151651	87
ENSG00000151655	61
ENSG00000151657	519
ENSG00000151665	167
ENSG00000151687	38
ENSG00000151689	331
ENSG00000151690	49
ENSG00000151692	1529
ENSG00000151693	806
ENSG00000151694	1204
ENSG00000151702	607
ENSG00000151704	16
ENSG00000151715	15
ENSG00000151718	2715
ENSG00000151725	1202
ENSG00000151726	1065
ENSG00000151729	494
ENSG00000151743	43
ENSG00000151746	592
ENSG00000151748	1097
ENSG00000151773	46
ENSG00000151778	63
ENSG00000151779	1828
ENSG00000151789	415
ENSG00000151790	1
ENSG00000151806	815
ENSG00000151812	1
ENSG00000151834	22
ENSG00000151835	2926
ENSG00000151838	0
ENSG00000151846	1078
ENSG00000151849	1088
ENSG00000151876	39
