geneID	C2_kd3
ENSG00000155714	4
ENSG00000155719	0
ENSG00000155729	286
ENSG00000155744	670
ENSG00000155749	14
ENSG00000155754	8
ENSG00000155755	1969
ENSG00000155760	5957
ENSG00000155761	48
ENSG00000155792	252
ENSG00000155816	392
ENSG00000155827	2216
ENSG00000155833	0
ENSG00000155846	38
ENSG00000155849	371
ENSG00000155850	1238
ENSG00000155858	772
ENSG00000155868	326
ENSG00000155875	0
ENSG00000155876	1961
ENSG00000155886	3
ENSG00000155890	0
ENSG00000155893	818
ENSG00000155897	49
ENSG00000155903	930
ENSG00000155906	661
ENSG00000155918	0
ENSG00000155926	24
ENSG00000155957	227
ENSG00000155959	1730
ENSG00000155961	155
ENSG00000155962	36
ENSG00000155966	1172
ENSG00000155970	446
ENSG00000155974	383
ENSG00000155975	868
ENSG00000155980	365
ENSG00000155984	305
ENSG00000156006	8
ENSG00000156009	8
ENSG00000156011	2788
ENSG00000156017	363
ENSG00000156026	1224
ENSG00000156030	1402
ENSG00000156042	103
ENSG00000156049	124
ENSG00000156050	270
ENSG00000156052	3074
ENSG00000156076	153
ENSG00000156096	0
ENSG00000156097	7
ENSG00000156103	1586
ENSG00000156110	463
ENSG00000156113	475
ENSG00000156127	0
ENSG00000156136	705
ENSG00000156140	629
ENSG00000156150	0
ENSG00000156162	1699
ENSG00000156170	386
ENSG00000156171	593
ENSG00000156172	260
ENSG00000156194	1
ENSG00000156206	3
ENSG00000156218	106
ENSG00000156219	100
ENSG00000156222	0
ENSG00000156232	293
ENSG00000156234	0
ENSG00000156239	469
ENSG00000156253	340
ENSG00000156256	1453
ENSG00000156261	4804
ENSG00000156265	18
ENSG00000156269	0
ENSG00000156273	1594
ENSG00000156282	0
ENSG00000156284	0
ENSG00000156298	381
ENSG00000156299	905
ENSG00000156304	1990
ENSG00000156313	279
ENSG00000156345	517
ENSG00000156374	385
ENSG00000156381	277
ENSG00000156384	100
ENSG00000156395	99
ENSG00000156398	572
ENSG00000156411	1321
ENSG00000156413	1
ENSG00000156414	3
ENSG00000156427	65
ENSG00000156453	425
ENSG00000156463	38
ENSG00000156466	166
ENSG00000156467	1826
ENSG00000156469	534
ENSG00000156471	1744
ENSG00000156475	367
ENSG00000156482	4001
ENSG00000156486	7
ENSG00000156500	111
ENSG00000156502	714
ENSG00000156504	890
ENSG00000156508	40573
ENSG00000156509	77
ENSG00000156510	42
ENSG00000156515	3807
ENSG00000156521	306
ENSG00000156531	3340
ENSG00000156535	791
ENSG00000156564	12
ENSG00000156574	4
ENSG00000156575	0
ENSG00000156587	1004
ENSG00000156599	2120
ENSG00000156603	313
ENSG00000156639	3201
ENSG00000156642	3457
ENSG00000156650	1906
ENSG00000156671	1337
ENSG00000156675	337
ENSG00000156687	107
ENSG00000156689	39
ENSG00000156697	520
ENSG00000156709	937
ENSG00000156711	83
ENSG00000156735	664
ENSG00000156738	0
ENSG00000156787	386
ENSG00000156795	292
ENSG00000156802	2879
ENSG00000156804	111
ENSG00000156831	431
ENSG00000156853	549
ENSG00000156858	881
ENSG00000156860	2425
ENSG00000156869	134
ENSG00000156873	712
ENSG00000156875	2262
ENSG00000156876	347
ENSG00000156885	0
ENSG00000156886	0
ENSG00000156920	10
ENSG00000156925	589
ENSG00000156928	425
ENSG00000156931	1583
ENSG00000156958	195
ENSG00000156959	8
ENSG00000156966	29
ENSG00000156968	35
ENSG00000156970	2082
ENSG00000156973	464
ENSG00000156976	10832
ENSG00000156983	1133
ENSG00000156990	731
ENSG00000157005	3
ENSG00000157014	542
ENSG00000157017	15
ENSG00000157020	3419
ENSG00000157036	635
ENSG00000157045	871
ENSG00000157060	0
ENSG00000157064	1058
ENSG00000157077	899
ENSG00000157087	10
ENSG00000157093	0
ENSG00000157103	133
ENSG00000157106	5255
ENSG00000157107	793
ENSG00000157110	1635
ENSG00000157111	22
ENSG00000157119	0
ENSG00000157131	0
ENSG00000157150	14
ENSG00000157152	17
ENSG00000157168	215
ENSG00000157181	816
ENSG00000157184	278
ENSG00000157191	1583
ENSG00000157193	551
ENSG00000157211	0
ENSG00000157212	738
ENSG00000157214	62
ENSG00000157216	4459
ENSG00000157219	0
ENSG00000157224	905
ENSG00000157227	7291
ENSG00000157240	3680
ENSG00000157259	1351
ENSG00000157303	4
ENSG00000157306	25
ENSG00000157315	15
ENSG00000157322	18
ENSG00000157326	109
ENSG00000157330	1
ENSG00000157335	0
ENSG00000157343	77
ENSG00000157349	335
ENSG00000157350	1590
ENSG00000157353	425
ENSG00000157358	0
ENSG00000157368	106
ENSG00000157379	631
ENSG00000157388	104
ENSG00000157399	166
ENSG00000157404	1624
ENSG00000157423	74
ENSG00000157426	442
ENSG00000157429	86
ENSG00000157445	19
ENSG00000157450	1362
ENSG00000157456	1741
ENSG00000157470	123
ENSG00000157483	1273
ENSG00000157500	1474
ENSG00000157502	461
ENSG00000157510	22
ENSG00000157514	1092
ENSG00000157538	1540
ENSG00000157540	2321
ENSG00000157542	577
ENSG00000157551	2
ENSG00000157554	114
ENSG00000157557	451
ENSG00000157570	1828
ENSG00000157578	67
ENSG00000157593	2137
ENSG00000157600	883
ENSG00000157601	55
ENSG00000157613	1579
ENSG00000157617	615
ENSG00000157625	984
ENSG00000157637	2913
ENSG00000157653	9
ENSG00000157654	2
ENSG00000157657	6425
ENSG00000157680	156
ENSG00000157693	374
ENSG00000157703	7
ENSG00000157734	43
ENSG00000157741	1328
ENSG00000157764	927
ENSG00000157765	6
ENSG00000157766	135
ENSG00000157778	382
ENSG00000157782	2
ENSG00000157796	1594
ENSG00000157800	2296
ENSG00000157823	496
ENSG00000157827	4338
ENSG00000157828	0
ENSG00000157833	780
ENSG00000157837	1691
ENSG00000157851	6198
ENSG00000157856	24
ENSG00000157869	632
ENSG00000157870	1002
ENSG00000157873	31
ENSG00000157881	887
ENSG00000157884	0
ENSG00000157890	68
ENSG00000157895	566
ENSG00000157911	397
ENSG00000157916	2729
ENSG00000157927	244
ENSG00000157933	4673
ENSG00000157950	0
ENSG00000157954	1947
ENSG00000157978	889
ENSG00000157985	2246
ENSG00000157992	59
ENSG00000157999	56
ENSG00000158006	248
ENSG00000158008	66
ENSG00000158014	2
ENSG00000158019	432
ENSG00000158022	1
ENSG00000158023	82
ENSG00000158042	732
ENSG00000158050	22
ENSG00000158055	40
ENSG00000158062	673
ENSG00000158077	1
ENSG00000158079	414
ENSG00000158089	8
ENSG00000158092	503
ENSG00000158104	4
ENSG00000158106	508
ENSG00000158109	647
ENSG00000158113	40
ENSG00000158122	110
ENSG00000158125	7
ENSG00000158156	343
ENSG00000158158	478
ENSG00000158161	1109
ENSG00000158163	605
ENSG00000158164	1422
ENSG00000158169	784
ENSG00000158186	1026
ENSG00000158195	6550
ENSG00000158201	292
ENSG00000158220	18
ENSG00000158234	210
ENSG00000158246	201
ENSG00000158258	1310
ENSG00000158270	15238
ENSG00000158286	977
ENSG00000158290	2805
ENSG00000158292	1410
ENSG00000158296	138
ENSG00000158301	1362
ENSG00000158315	20
ENSG00000158321	5427
ENSG00000158352	987
ENSG00000158373	128
ENSG00000158402	416
ENSG00000158406	69
ENSG00000158411	473
ENSG00000158417	4216
ENSG00000158423	29
ENSG00000158427	596
ENSG00000158428	1
ENSG00000158435	1316
ENSG00000158445	135
ENSG00000158457	58
ENSG00000158458	5
ENSG00000158467	1680
ENSG00000158470	2317
ENSG00000158473	19
ENSG00000158477	0
ENSG00000158480	484
ENSG00000158481	0
ENSG00000158483	129
ENSG00000158485	0
ENSG00000158486	2
ENSG00000158488	0
ENSG00000158497	0
ENSG00000158516	10
ENSG00000158517	4
ENSG00000158525	2
ENSG00000158526	872
ENSG00000158528	824
ENSG00000158545	2237
ENSG00000158552	523
ENSG00000158553	0
ENSG00000158555	640
ENSG00000158560	38
ENSG00000158571	9
ENSG00000158578	1
ENSG00000158604	3022
ENSG00000158615	1890
ENSG00000158623	525
ENSG00000158636	1379
ENSG00000158639	0
ENSG00000158669	2025
ENSG00000158683	10
ENSG00000158691	397
ENSG00000158710	406
ENSG00000158711	1023
ENSG00000158714	2
ENSG00000158715	195
ENSG00000158716	68
ENSG00000158717	573
ENSG00000158747	261
ENSG00000158748	1
ENSG00000158764	0
ENSG00000158769	221
ENSG00000158773	1382
ENSG00000158786	2
ENSG00000158792	202
ENSG00000158793	745
ENSG00000158796	732
ENSG00000158805	453
ENSG00000158806	22
ENSG00000158813	389
ENSG00000158815	61
ENSG00000158816	1
ENSG00000158825	39
ENSG00000158828	474
ENSG00000158850	1593
ENSG00000158856	43
ENSG00000158859	298
ENSG00000158863	2277
ENSG00000158864	2314
ENSG00000158865	3
ENSG00000158869	9
ENSG00000158874	0
ENSG00000158882	489
ENSG00000158887	46
ENSG00000158901	0
ENSG00000158941	3510
ENSG00000158955	16
ENSG00000158966	4167
ENSG00000158985	1014
ENSG00000158987	257
ENSG00000159023	2373
ENSG00000159055	630
ENSG00000159063	931
ENSG00000159069	2067
ENSG00000159079	165
ENSG00000159082	661
ENSG00000159086	2536
ENSG00000159110	145
ENSG00000159111	823
ENSG00000159123	2
ENSG00000159128	694
ENSG00000159131	2403
ENSG00000159140	12248
ENSG00000159147	1007
ENSG00000159164	1582
ENSG00000159166	7
ENSG00000159167	71
ENSG00000159173	25
ENSG00000159176	4129
ENSG00000159182	0
ENSG00000159184	0
ENSG00000159189	0
ENSG00000159197	10
ENSG00000159199	858
ENSG00000159200	1967
ENSG00000159202	2925
ENSG00000159208	258
ENSG00000159210	906
ENSG00000159212	49
ENSG00000159214	230
ENSG00000159216	301
ENSG00000159217	7144
ENSG00000159224	0
ENSG00000159228	446
ENSG00000159231	20
ENSG00000159239	111
ENSG00000159248	0
ENSG00000159251	11
ENSG00000159256	1014
ENSG00000159259	737
ENSG00000159261	0
ENSG00000159263	79
ENSG00000159267	891
ENSG00000159289	0
ENSG00000159307	382
ENSG00000159314	67
ENSG00000159322	1706
ENSG00000159335	8838
ENSG00000159337	2
ENSG00000159339	0
ENSG00000159346	1551
ENSG00000159348	672
ENSG00000159352	2466
ENSG00000159363	1277
ENSG00000159374	1
ENSG00000159377	3830
ENSG00000159387	46
ENSG00000159388	1118
ENSG00000159398	2
ENSG00000159399	1079
ENSG00000159403	764
ENSG00000159409	267
ENSG00000159423	264
ENSG00000159433	3195
ENSG00000159445	214
ENSG00000159450	12
ENSG00000159455	0
ENSG00000159459	1363
ENSG00000159461	1750
ENSG00000159479	742
ENSG00000159495	0
ENSG00000159496	79
ENSG00000159516	0
ENSG00000159527	0
ENSG00000159556	0
ENSG00000159579	1901
ENSG00000159588	64
ENSG00000159592	2291
ENSG00000159593	2012
ENSG00000159596	538
ENSG00000159618	1
ENSG00000159625	8
ENSG00000159640	6
ENSG00000159648	20
ENSG00000159650	2
ENSG00000159658	2195
ENSG00000159674	116
ENSG00000159685	406
ENSG00000159692	4020
ENSG00000159708	4
ENSG00000159713	29
ENSG00000159714	281
ENSG00000159720	2007
ENSG00000159723	1
ENSG00000159733	23
ENSG00000159753	34
ENSG00000159761	46
ENSG00000159763	0
ENSG00000159784	1211
ENSG00000159788	2237
ENSG00000159792	1546
ENSG00000159840	7442
ENSG00000159842	2537
ENSG00000159871	3
ENSG00000159873	1133
ENSG00000159882	195
ENSG00000159884	44
ENSG00000159885	143
ENSG00000159899	1251
ENSG00000159905	114
ENSG00000159915	63
ENSG00000159917	247
ENSG00000159921	1228
ENSG00000159958	64
ENSG00000159961	0
ENSG00000160007	5446
ENSG00000160013	38
ENSG00000160014	8532
ENSG00000160049	1402
ENSG00000160050	403
ENSG00000160051	189
ENSG00000160055	335
ENSG00000160058	2117
ENSG00000160062	438
ENSG00000160072	1087
ENSG00000160075	2479
ENSG00000160087	1415
ENSG00000160094	2016
ENSG00000160097	3085
ENSG00000160111	2867
ENSG00000160113	835
ENSG00000160117	108
ENSG00000160124	240
ENSG00000160131	1169
ENSG00000160145	1186
ENSG00000160161	143
ENSG00000160179	307
ENSG00000160180	16
ENSG00000160181	0
ENSG00000160182	0
ENSG00000160183	0
ENSG00000160185	1
ENSG00000160188	12
ENSG00000160190	119
ENSG00000160191	714
ENSG00000160193	337
ENSG00000160194	1041
ENSG00000160199	756
ENSG00000160200	1731
ENSG00000160201	3275
ENSG00000160202	0
ENSG00000160207	33
ENSG00000160208	2148
ENSG00000160209	1929
ENSG00000160211	1342
ENSG00000160213	1037
ENSG00000160214	840
ENSG00000160216	1961
ENSG00000160218	1891
ENSG00000160219	86
ENSG00000160221	1706
ENSG00000160223	195
ENSG00000160224	2
ENSG00000160226	228
ENSG00000160229	58
ENSG00000160233	406
ENSG00000160255	7
ENSG00000160256	199
ENSG00000160271	2582
ENSG00000160282	87
ENSG00000160284	291
ENSG00000160285	7476
ENSG00000160293	1674
ENSG00000160294	3308
ENSG00000160298	1030
ENSG00000160299	3087
ENSG00000160305	2949
ENSG00000160307	346
ENSG00000160310	4824
ENSG00000160318	13
ENSG00000160321	0
ENSG00000160323	695
ENSG00000160325	1175
ENSG00000160326	729
ENSG00000160336	439
ENSG00000160339	0
ENSG00000160345	104
ENSG00000160349	0
ENSG00000160352	886
ENSG00000160360	2444
ENSG00000160392	372
ENSG00000160396	10
ENSG00000160401	68
ENSG00000160404	600
ENSG00000160408	1210
ENSG00000160410	1173
ENSG00000160439	233
ENSG00000160445	1567
ENSG00000160446	102
ENSG00000160447	451
ENSG00000160460	80
ENSG00000160469	917
ENSG00000160471	44
ENSG00000160472	0
ENSG00000160505	0
ENSG00000160539	42
ENSG00000160551	4635
ENSG00000160563	356
ENSG00000160570	364
ENSG00000160584	1549
ENSG00000160588	21
ENSG00000160593	0
ENSG00000160602	172
ENSG00000160606	63
ENSG00000160613	2210
ENSG00000160633	4018
ENSG00000160654	0
ENSG00000160678	45
ENSG00000160679	2424
ENSG00000160683	0
ENSG00000160685	328
ENSG00000160688	816
ENSG00000160691	5738
ENSG00000160695	1098
ENSG00000160703	134
ENSG00000160710	10539
ENSG00000160712	201
ENSG00000160714	1559
ENSG00000160716	204
ENSG00000160741	1211
ENSG00000160746	614
ENSG00000160752	2927
ENSG00000160753	1355
ENSG00000160767	1794
ENSG00000160781	270
ENSG00000160783	360
ENSG00000160785	888
ENSG00000160789	3741
ENSG00000160791	0
ENSG00000160796	714
ENSG00000160799	614
ENSG00000160801	791
ENSG00000160803	2045
ENSG00000160808	50
ENSG00000160813	97
ENSG00000160818	820
ENSG00000160838	48
ENSG00000160844	292
ENSG00000160856	0
ENSG00000160862	1
ENSG00000160867	122
ENSG00000160868	1
ENSG00000160870	7
ENSG00000160877	2034
ENSG00000160882	1
ENSG00000160883	0
ENSG00000160886	0
ENSG00000160888	589
ENSG00000160908	319
ENSG00000160917	1443
ENSG00000160932	1538
ENSG00000160948	2409
ENSG00000160949	1888
ENSG00000160951	1
ENSG00000160953	2327
ENSG00000160957	1390
ENSG00000160959	937
ENSG00000160961	1044
ENSG00000160972	392
ENSG00000160973	2
ENSG00000160991	1951
ENSG00000160993	285
ENSG00000160994	0
ENSG00000160999	92
ENSG00000161010	891
ENSG00000161011	1603
ENSG00000161013	3331
ENSG00000161016	19517
ENSG00000161021	2736
ENSG00000161031	1
ENSG00000161036	764
ENSG00000161040	22
ENSG00000161048	557
ENSG00000161055	1
ENSG00000161057	2145
ENSG00000161082	305
ENSG00000161091	932
ENSG00000161103	0
ENSG00000161133	1
ENSG00000161179	165
ENSG00000161180	33
ENSG00000161202	5706
ENSG00000161203	7575
ENSG00000161204	1600
ENSG00000161217	1630
ENSG00000161243	17
ENSG00000161249	19
ENSG00000161265	43
ENSG00000161267	107
ENSG00000161270	3
ENSG00000161277	153
ENSG00000161281	5
ENSG00000161298	201
ENSG00000161326	579
ENSG00000161328	73
ENSG00000161381	972
ENSG00000161395	667
ENSG00000161405	0
ENSG00000161509	67
ENSG00000161513	997
ENSG00000161526	1860
ENSG00000161533	1046
ENSG00000161542	1294
ENSG00000161544	97
ENSG00000161547	4416
ENSG00000161551	513
ENSG00000161558	187
ENSG00000161570	0
ENSG00000161572	0
ENSG00000161573	2
ENSG00000161574	0
ENSG00000161583	1
ENSG00000161594	1
ENSG00000161609	3
ENSG00000161610	0
ENSG00000161618	640
ENSG00000161634	0
ENSG00000161638	5030
ENSG00000161640	0
ENSG00000161642	616
ENSG00000161647	515
ENSG00000161649	1
ENSG00000161652	0
ENSG00000161653	19
ENSG00000161654	239
ENSG00000161664	104
ENSG00000161671	1588
ENSG00000161677	213
ENSG00000161681	245
ENSG00000161682	1804
ENSG00000161692	1090
ENSG00000161714	541
ENSG00000161791	1842
ENSG00000161798	8
ENSG00000161800	2603
ENSG00000161807	0
ENSG00000161813	1709
ENSG00000161835	403
ENSG00000161847	984
ENSG00000161849	0
ENSG00000161850	0
ENSG00000161860	38
ENSG00000161888	747
ENSG00000161896	0
ENSG00000161904	1989
ENSG00000161905	7
ENSG00000161911	1
ENSG00000161914	136
ENSG00000161920	125
ENSG00000161921	35
ENSG00000161929	1
ENSG00000161939	0
ENSG00000161940	4
ENSG00000161944	16
ENSG00000161955	42
ENSG00000161956	390
ENSG00000161958	24
ENSG00000161960	191
ENSG00000161970	1221
ENSG00000161973	5
ENSG00000161980	223
ENSG00000161981	762
ENSG00000161992	0
ENSG00000161996	1762
ENSG00000161999	342
ENSG00000162004	130
ENSG00000162006	0
ENSG00000162009	2
ENSG00000162032	8
ENSG00000162039	8
ENSG00000162040	0
ENSG00000162062	499
ENSG00000162063	1257
ENSG00000162065	657
ENSG00000162066	233
ENSG00000162068	49
ENSG00000162069	0
ENSG00000162073	270
ENSG00000162076	584
ENSG00000162078	0
ENSG00000162086	720
ENSG00000162104	1143
ENSG00000162105	275
ENSG00000162129	381
ENSG00000162139	211
ENSG00000162144	488
ENSG00000162148	124
ENSG00000162174	188
ENSG00000162188	12
ENSG00000162191	1918
ENSG00000162194	284
ENSG00000162222	529
ENSG00000162227	573
ENSG00000162231	3245
ENSG00000162236	1254
ENSG00000162241	26
ENSG00000162244	5974
ENSG00000162267	805
ENSG00000162290	1487
ENSG00000162298	1965
ENSG00000162300	82
ENSG00000162302	963
ENSG00000162337	1881
ENSG00000162341	585
ENSG00000162344	6
ENSG00000162365	0
ENSG00000162366	0
ENSG00000162367	0
ENSG00000162368	2590
ENSG00000162373	235
ENSG00000162374	48
ENSG00000162377	371
ENSG00000162378	1798
ENSG00000162383	7
ENSG00000162384	1016
ENSG00000162385	628
ENSG00000162390	37
ENSG00000162391	3
ENSG00000162396	147
ENSG00000162398	0
ENSG00000162399	0
ENSG00000162402	3180
ENSG00000162407	2312
ENSG00000162408	959
ENSG00000162409	273
ENSG00000162413	791
ENSG00000162415	158
ENSG00000162419	750
ENSG00000162426	115
ENSG00000162430	3827
ENSG00000162433	721
ENSG00000162434	4160
ENSG00000162437	1755
ENSG00000162438	5
ENSG00000162441	1066
ENSG00000162444	78
ENSG00000162456	0
ENSG00000162458	1639
ENSG00000162460	0
ENSG00000162461	115
ENSG00000162482	47
ENSG00000162490	372
ENSG00000162493	1977
ENSG00000162494	0
ENSG00000162496	1979
ENSG00000162510	27
ENSG00000162511	7
ENSG00000162512	7611
ENSG00000162517	1093
ENSG00000162520	70
ENSG00000162521	4404
ENSG00000162522	703
ENSG00000162526	10
ENSG00000162542	32
ENSG00000162543	28
ENSG00000162545	601
ENSG00000162551	276
ENSG00000162552	14
ENSG00000162571	0
ENSG00000162572	403
ENSG00000162576	437
ENSG00000162585	1041
ENSG00000162591	2465
ENSG00000162592	17
ENSG00000162594	0
ENSG00000162595	118
ENSG00000162598	0
ENSG00000162599	1495
ENSG00000162600	123
ENSG00000162601	2651
ENSG00000162604	741
ENSG00000162607	2836
ENSG00000162613	6050
ENSG00000162614	1085
ENSG00000162616	953
ENSG00000162618	200
ENSG00000162620	3
ENSG00000162621	0
ENSG00000162623	632
ENSG00000162624	43
ENSG00000162627	694
ENSG00000162630	1226
ENSG00000162631	511
ENSG00000162636	1019
ENSG00000162639	103
ENSG00000162641	27
ENSG00000162642	901
ENSG00000162643	154
ENSG00000162645	26
ENSG00000162650	527
ENSG00000162654	5
ENSG00000162664	2035
ENSG00000162669	227
ENSG00000162670	2
ENSG00000162676	13
ENSG00000162687	622
ENSG00000162688	1067
ENSG00000162692	1556
ENSG00000162694	2295
ENSG00000162695	1040
ENSG00000162702	1358
ENSG00000162704	4556
ENSG00000162706	79
ENSG00000162711	1
ENSG00000162714	1911
ENSG00000162722	9
ENSG00000162723	0
ENSG00000162727	0
ENSG00000162728	1
ENSG00000162729	1040
ENSG00000162733	6813
ENSG00000162734	6669
ENSG00000162735	1264
ENSG00000162736	4739
ENSG00000162738	7383
ENSG00000162739	0
ENSG00000162745	1959
ENSG00000162746	11
ENSG00000162747	0
ENSG00000162753	17
ENSG00000162755	47
ENSG00000162757	81
ENSG00000162761	1
ENSG00000162763	0
ENSG00000162769	855
ENSG00000162771	0
ENSG00000162772	867
ENSG00000162775	482
ENSG00000162777	31
ENSG00000162779	6
ENSG00000162782	0
ENSG00000162783	1689
ENSG00000162804	311
ENSG00000162813	534
ENSG00000162814	18
ENSG00000162817	86
ENSG00000162819	932
ENSG00000162825	191
ENSG00000162836	308
ENSG00000162843	1
ENSG00000162849	2457
ENSG00000162851	305
ENSG00000162852	555
ENSG00000162869	613
ENSG00000162873	100
ENSG00000162877	0
ENSG00000162878	2223
ENSG00000162881	89
ENSG00000162882	146
ENSG00000162885	430
ENSG00000162888	7
ENSG00000162889	2909
ENSG00000162891	0
ENSG00000162892	0
ENSG00000162894	0
ENSG00000162896	0
ENSG00000162897	0
ENSG00000162909	5310
ENSG00000162910	534
ENSG00000162913	64
ENSG00000162923	4612
ENSG00000162924	171
ENSG00000162927	156
ENSG00000162928	833
ENSG00000162929	1361
ENSG00000162931	98
ENSG00000162944	758
ENSG00000162946	409
ENSG00000162947	0
ENSG00000162949	0
ENSG00000162951	16
ENSG00000162959	107
ENSG00000162961	592
ENSG00000162971	455
ENSG00000162972	295
ENSG00000162975	54
ENSG00000162976	195
ENSG00000162980	1516
ENSG00000162981	61
ENSG00000162989	107
ENSG00000162992	6
ENSG00000162994	382
ENSG00000162998	4919
ENSG00000162999	68
ENSG00000163001	694
ENSG00000163002	469
ENSG00000163006	430
ENSG00000163009	17
ENSG00000163012	5
ENSG00000163013	238
ENSG00000163017	2528
ENSG00000163026	646
ENSG00000163029	1910
ENSG00000163032	473
ENSG00000163040	251
ENSG00000163041	600
ENSG00000163046	0
ENSG00000163050	301
ENSG00000163053	238
ENSG00000163060	7
ENSG00000163064	106
ENSG00000163067	231
ENSG00000163069	2558
ENSG00000163071	426
ENSG00000163072	131
ENSG00000163075	28
ENSG00000163081	1
ENSG00000163082	62
ENSG00000163083	14
ENSG00000163092	12
ENSG00000163093	253
ENSG00000163098	0
ENSG00000163104	3064
ENSG00000163106	1
ENSG00000163110	1902
ENSG00000163113	928
ENSG00000163114	0
ENSG00000163116	3
ENSG00000163125	1674
ENSG00000163126	29
ENSG00000163131	54
ENSG00000163132	254
ENSG00000163138	380
ENSG00000163141	19
ENSG00000163145	44
ENSG00000163154	3
ENSG00000163155	259
ENSG00000163156	511
ENSG00000163157	0
ENSG00000163159	1446
ENSG00000163161	2121
ENSG00000163162	750
ENSG00000163166	2166
ENSG00000163170	202
ENSG00000163171	1576
ENSG00000163191	3289
ENSG00000163202	0
ENSG00000163206	1
ENSG00000163207	0
ENSG00000163209	0
ENSG00000163214	1578
ENSG00000163216	0
ENSG00000163217	0
ENSG00000163218	0
ENSG00000163219	5
ENSG00000163220	0
ENSG00000163221	0
ENSG00000163235	32
ENSG00000163239	3
ENSG00000163249	884
ENSG00000163251	108
ENSG00000163254	0
ENSG00000163257	1905
ENSG00000163263	1
ENSG00000163273	8
ENSG00000163281	528
ENSG00000163283	0
ENSG00000163285	0
ENSG00000163286	0
ENSG00000163288	0
ENSG00000163291	680
ENSG00000163293	20
ENSG00000163295	0
ENSG00000163297	2003
ENSG00000163312	333
ENSG00000163319	268
ENSG00000163320	4923
ENSG00000163322	314
ENSG00000163328	280
ENSG00000163331	0
ENSG00000163344	645
ENSG00000163346	2977
ENSG00000163347	180
ENSG00000163348	1842
ENSG00000163349	2649
ENSG00000163352	1
ENSG00000163354	40
ENSG00000163357	23
ENSG00000163359	35128
ENSG00000163362	612
ENSG00000163364	91
ENSG00000163374	1671
ENSG00000163376	96
ENSG00000163377	3
ENSG00000163378	301
ENSG00000163380	3
ENSG00000163382	1090
ENSG00000163386	1532
ENSG00000163389	668
ENSG00000163393	152
ENSG00000163394	0
ENSG00000163395	1112
ENSG00000163399	3675
ENSG00000163406	466
ENSG00000163412	509
ENSG00000163421	10
ENSG00000163424	0
ENSG00000163428	1550
ENSG00000163430	68168
ENSG00000163431	266
ENSG00000163435	9
ENSG00000163440	1
ENSG00000163444	699
ENSG00000163449	126
ENSG00000163453	4159
ENSG00000163462	410
ENSG00000163463	198
ENSG00000163464	0
ENSG00000163466	5815
ENSG00000163467	8
ENSG00000163468	6657
ENSG00000163472	165
ENSG00000163479	5517
ENSG00000163481	694
ENSG00000163482	2651
ENSG00000163485	32
ENSG00000163486	5100
ENSG00000163491	29
ENSG00000163492	3
ENSG00000163497	0
ENSG00000163499	0
ENSG00000163501	6
ENSG00000163507	1106
ENSG00000163508	0
ENSG00000163510	1035
ENSG00000163512	806
ENSG00000163513	1309
ENSG00000163515	0
ENSG00000163516	1254
ENSG00000163517	330
ENSG00000163518	1
ENSG00000163519	0
ENSG00000163520	4923
ENSG00000163521	238
ENSG00000163527	7681
ENSG00000163528	207
ENSG00000163530	8
ENSG00000163531	516
ENSG00000163534	0
ENSG00000163535	1257
ENSG00000163536	133
ENSG00000163539	1900
ENSG00000163541	1434
ENSG00000163545	728
ENSG00000163554	1
ENSG00000163558	1776
ENSG00000163563	0
ENSG00000163564	0
ENSG00000163565	539
ENSG00000163568	13
ENSG00000163576	29
ENSG00000163577	215
ENSG00000163581	1
ENSG00000163584	640
ENSG00000163586	0
ENSG00000163590	909
ENSG00000163596	417
ENSG00000163597	690
ENSG00000163599	5
ENSG00000163600	1
ENSG00000163602	2342
ENSG00000163605	2515
ENSG00000163606	0
ENSG00000163607	401
ENSG00000163608	1713
ENSG00000163611	619
ENSG00000163617	221
ENSG00000163618	94
ENSG00000163623	19
ENSG00000163624	164
ENSG00000163625	2442
ENSG00000163626	613
ENSG00000163629	6252
ENSG00000163630	3
ENSG00000163631	7
ENSG00000163632	6
ENSG00000163633	50
ENSG00000163634	748
ENSG00000163635	1055
ENSG00000163636	2088
ENSG00000163637	290
ENSG00000163638	6019
ENSG00000163644	748
ENSG00000163645	0
ENSG00000163646	1
ENSG00000163655	3039
ENSG00000163659	402
ENSG00000163660	3102
ENSG00000163661	10144
ENSG00000163666	42
ENSG00000163673	57
ENSG00000163681	1516
ENSG00000163682	839
ENSG00000163683	988
ENSG00000163684	830
ENSG00000163686	110
ENSG00000163687	0
ENSG00000163689	38
ENSG00000163694	16
ENSG00000163697	3259
ENSG00000163701	27
ENSG00000163702	573
ENSG00000163703	659
ENSG00000163704	244
ENSG00000163705	6
ENSG00000163710	233
ENSG00000163714	5261
ENSG00000163719	840
ENSG00000163728	1453
ENSG00000163734	26
ENSG00000163735	25
ENSG00000163736	0
ENSG00000163737	0
ENSG00000163738	209
ENSG00000163739	45
ENSG00000163743	753
ENSG00000163746	0
ENSG00000163749	3
ENSG00000163751	2
ENSG00000163754	1072
ENSG00000163755	765
ENSG00000163762	14
ENSG00000163781	2289
ENSG00000163785	2628
ENSG00000163788	793
ENSG00000163792	0
ENSG00000163793	0
ENSG00000163794	14
ENSG00000163795	728
ENSG00000163798	744
ENSG00000163803	145
ENSG00000163806	33
ENSG00000163807	1107
ENSG00000163808	1515
ENSG00000163810	1
