geneID	C4_kd1
ENSG00000109576	393
ENSG00000109586	433
ENSG00000109606	3290
ENSG00000109610	49
ENSG00000109618	206
ENSG00000109625	26
ENSG00000109654	1711
ENSG00000109667	14
ENSG00000109670	662
ENSG00000109674	84
ENSG00000109680	143
ENSG00000109684	0
ENSG00000109685	1854
ENSG00000109686	1097
ENSG00000109689	851
ENSG00000109705	56
ENSG00000109736	880
ENSG00000109738	165
ENSG00000109743	99
ENSG00000109756	1537
ENSG00000109758	55
ENSG00000109762	316
ENSG00000109771	46
ENSG00000109775	328
ENSG00000109787	1655
ENSG00000109790	789
ENSG00000109794	60
ENSG00000109805	399
ENSG00000109814	1757
ENSG00000109819	21
ENSG00000109832	26
ENSG00000109846	1330
ENSG00000109851	0
ENSG00000109854	31
ENSG00000109861	2113
ENSG00000109881	161
ENSG00000109906	0
ENSG00000109911	143
ENSG00000109917	613
ENSG00000109919	1136
ENSG00000109920	2469
ENSG00000109927	74
ENSG00000109929	1395
ENSG00000109943	0
ENSG00000109944	149
ENSG00000109956	73
ENSG00000109971	23851
ENSG00000109991	0
ENSG00000110002	172
ENSG00000110011	346
ENSG00000110013	239
ENSG00000110025	37
ENSG00000110031	103
ENSG00000110042	338
ENSG00000110046	581
ENSG00000110047	1857
ENSG00000110048	2012
ENSG00000110057	77
ENSG00000110060	149
ENSG00000110063	102
ENSG00000110066	1253
ENSG00000110074	399
ENSG00000110075	2097
ENSG00000110076	174
ENSG00000110077	0
ENSG00000110079	0
ENSG00000110080	179
ENSG00000110090	577
ENSG00000110092	2982
ENSG00000110104	250
ENSG00000110107	1708
ENSG00000110108	1174
ENSG00000110148	0
ENSG00000110169	45
ENSG00000110171	630
ENSG00000110172	825
ENSG00000110195	3
ENSG00000110200	36
ENSG00000110203	0
ENSG00000110218	592
ENSG00000110237	4405
ENSG00000110243	0
ENSG00000110244	0
ENSG00000110245	0
ENSG00000110274	1172
ENSG00000110315	426
ENSG00000110318	420
ENSG00000110321	23290
ENSG00000110324	0
ENSG00000110328	25
ENSG00000110330	1576
ENSG00000110344	902
ENSG00000110347	0
ENSG00000110367	2686
ENSG00000110375	0
ENSG00000110395	1256
ENSG00000110400	257
ENSG00000110422	1677
ENSG00000110427	178
ENSG00000110429	608
ENSG00000110435	499
ENSG00000110436	164
ENSG00000110442	542
ENSG00000110446	25
ENSG00000110448	0
ENSG00000110455	98
ENSG00000110484	0
ENSG00000110492	7079
ENSG00000110497	825
ENSG00000110514	1101
ENSG00000110536	30
ENSG00000110583	840
ENSG00000110619	1119
ENSG00000110628	87
ENSG00000110651	5157
ENSG00000110660	251
ENSG00000110665	0
ENSG00000110675	50
ENSG00000110680	0
ENSG00000110693	559
ENSG00000110696	2909
ENSG00000110697	1238
ENSG00000110700	3120
ENSG00000110711	635
ENSG00000110713	2211
ENSG00000110717	833
ENSG00000110719	661
ENSG00000110721	371
ENSG00000110723	9
ENSG00000110756	487
ENSG00000110768	808
ENSG00000110777	0
ENSG00000110786	25
ENSG00000110799	22
ENSG00000110801	127
ENSG00000110841	2110
ENSG00000110844	360
ENSG00000110848	0
ENSG00000110851	652
ENSG00000110852	0
ENSG00000110871	373
ENSG00000110876	52
ENSG00000110880	4767
ENSG00000110881	285
ENSG00000110887	0
ENSG00000110888	803
ENSG00000110900	1726
ENSG00000110906	1899
ENSG00000110911	884
ENSG00000110917	4130
ENSG00000110921	704
ENSG00000110925	1477
ENSG00000110931	816
ENSG00000110934	0
ENSG00000110944	11
ENSG00000110955	6648
ENSG00000110958	2643
ENSG00000110975	1
ENSG00000110987	223
ENSG00000111011	2016
ENSG00000111012	22
ENSG00000111046	0
ENSG00000111049	0
ENSG00000111052	503
ENSG00000111057	3468
ENSG00000111058	332
ENSG00000111077	2542
ENSG00000111087	17
ENSG00000111110	97
ENSG00000111142	1428
ENSG00000111144	1094
ENSG00000111145	2300
ENSG00000111181	0
ENSG00000111186	665
ENSG00000111196	253
ENSG00000111199	184
ENSG00000111203	432
ENSG00000111206	382
ENSG00000111215	72
ENSG00000111218	2
ENSG00000111224	261
ENSG00000111229	896
ENSG00000111231	212
ENSG00000111237	677
ENSG00000111241	0
ENSG00000111245	0
ENSG00000111247	179
ENSG00000111249	36
ENSG00000111252	1189
ENSG00000111254	9
ENSG00000111261	166
ENSG00000111262	323
ENSG00000111266	567
ENSG00000111269	493
ENSG00000111271	526
ENSG00000111275	829
ENSG00000111276	703
ENSG00000111291	1
ENSG00000111300	787
ENSG00000111305	9
ENSG00000111319	1
ENSG00000111321	61
ENSG00000111325	11
ENSG00000111328	1647
ENSG00000111331	27
ENSG00000111335	0
ENSG00000111339	5
ENSG00000111341	5461
ENSG00000111344	0
ENSG00000111348	319
ENSG00000111358	542
ENSG00000111361	848
ENSG00000111364	396
ENSG00000111371	3604
ENSG00000111404	5
ENSG00000111405	11
ENSG00000111412	602
ENSG00000111424	8
ENSG00000111432	10
ENSG00000111445	210
ENSG00000111450	674
ENSG00000111452	70
ENSG00000111481	2084
ENSG00000111490	83
ENSG00000111530	4055
ENSG00000111536	1
ENSG00000111537	0
ENSG00000111540	3502
ENSG00000111554	423
ENSG00000111581	753
ENSG00000111596	1531
ENSG00000111602	714
ENSG00000111605	1957
ENSG00000111615	326
ENSG00000111639	938
ENSG00000111640	4136
ENSG00000111641	916
ENSG00000111642	5603
ENSG00000111644	23
ENSG00000111647	306
ENSG00000111652	898
ENSG00000111653	645
ENSG00000111664	330
ENSG00000111665	307
ENSG00000111666	484
ENSG00000111667	2031
ENSG00000111669	2558
ENSG00000111670	2315
ENSG00000111671	79
ENSG00000111674	149
ENSG00000111676	4970
ENSG00000111678	259
ENSG00000111679	19
ENSG00000111684	372
ENSG00000111696	193
ENSG00000111700	0
ENSG00000111701	0
ENSG00000111704	0
ENSG00000111707	979
ENSG00000111711	1674
ENSG00000111713	2
ENSG00000111716	5954
ENSG00000111725	593
ENSG00000111726	431
ENSG00000111727	610
ENSG00000111728	268
ENSG00000111729	19
ENSG00000111731	837
ENSG00000111732	0
ENSG00000111737	1121
ENSG00000111752	370
ENSG00000111775	259
ENSG00000111780	0
ENSG00000111783	2
ENSG00000111785	371
ENSG00000111786	2403
ENSG00000111790	960
ENSG00000111796	5
ENSG00000111799	94718
ENSG00000111801	278
ENSG00000111802	406
ENSG00000111816	25
ENSG00000111817	3655
ENSG00000111832	626
ENSG00000111834	13
ENSG00000111837	5
ENSG00000111843	912
ENSG00000111845	303
ENSG00000111846	10
ENSG00000111850	110
ENSG00000111859	1549
ENSG00000111860	459
ENSG00000111863	2
ENSG00000111875	363
ENSG00000111877	259
ENSG00000111879	54
ENSG00000111880	465
ENSG00000111885	2599
ENSG00000111886	47
ENSG00000111897	5096
ENSG00000111906	545
ENSG00000111907	206
ENSG00000111911	359
ENSG00000111912	456
ENSG00000111913	76
ENSG00000111961	4839
ENSG00000111962	1434
ENSG00000111981	57
ENSG00000112029	317
ENSG00000112031	145
ENSG00000112033	872
ENSG00000112038	0
ENSG00000112039	245
ENSG00000112041	14
ENSG00000112053	0
ENSG00000112062	1108
ENSG00000112077	0
ENSG00000112078	4392
ENSG00000112079	1966
ENSG00000112081	3675
ENSG00000112096	1055
ENSG00000112110	512
ENSG00000112115	0
ENSG00000112116	0
ENSG00000112118	1184
ENSG00000112130	500
ENSG00000112137	146
ENSG00000112139	935
ENSG00000112144	431
ENSG00000112146	926
ENSG00000112149	88
ENSG00000112159	1959
ENSG00000112164	0
ENSG00000112167	162
ENSG00000112175	554
ENSG00000112182	937
ENSG00000112183	64
ENSG00000112186	877
ENSG00000112195	0
ENSG00000112200	765
ENSG00000112208	639
ENSG00000112210	863
ENSG00000112212	0
ENSG00000112214	0
ENSG00000112218	76
ENSG00000112232	5
ENSG00000112234	415
ENSG00000112237	638
ENSG00000112238	0
ENSG00000112242	921
ENSG00000112245	3527
ENSG00000112246	75
ENSG00000112249	2660
ENSG00000112273	0
ENSG00000112276	173
ENSG00000112280	58
ENSG00000112282	1181
ENSG00000112290	669
ENSG00000112293	38
ENSG00000112294	204
ENSG00000112297	13
ENSG00000112299	0
ENSG00000112303	0
ENSG00000112304	166
ENSG00000112305	133
ENSG00000112306	4144
ENSG00000112308	2247
ENSG00000112309	19
ENSG00000112312	308
ENSG00000112319	397
ENSG00000112320	1020
ENSG00000112333	0
ENSG00000112335	2986
ENSG00000112337	0
ENSG00000112339	883
ENSG00000112343	521
ENSG00000112357	51
ENSG00000112365	193
ENSG00000112367	249
ENSG00000112378	664
ENSG00000112379	192
ENSG00000112394	8
ENSG00000112406	701
ENSG00000112414	1844
ENSG00000112419	1511
ENSG00000112425	77
ENSG00000112462	0
ENSG00000112473	5846
ENSG00000112486	0
ENSG00000112494	0
ENSG00000112499	0
ENSG00000112511	1099
ENSG00000112514	1263
ENSG00000112530	8
ENSG00000112531	3683
ENSG00000112539	3
ENSG00000112541	692
ENSG00000112559	2565
ENSG00000112561	132
ENSG00000112562	1166
ENSG00000112576	695
ENSG00000112578	408
ENSG00000112584	1055
ENSG00000112592	301
ENSG00000112599	30
ENSG00000112619	1
ENSG00000112624	452
ENSG00000112640	1324
ENSG00000112651	286
ENSG00000112655	4953
ENSG00000112658	1208
ENSG00000112659	756
ENSG00000112667	131
ENSG00000112679	461
ENSG00000112685	769
ENSG00000112695	894
ENSG00000112697	5183
ENSG00000112699	426
ENSG00000112701	2666
ENSG00000112706	11
ENSG00000112715	1764
ENSG00000112739	2332
ENSG00000112742	250
ENSG00000112759	246
ENSG00000112761	8
ENSG00000112763	1202
ENSG00000112769	11631
ENSG00000112773	1170
ENSG00000112782	1
ENSG00000112787	1056
ENSG00000112796	14
ENSG00000112799	0
ENSG00000112812	7
ENSG00000112818	0
ENSG00000112837	501
ENSG00000112851	2400
ENSG00000112852	1556
ENSG00000112855	658
ENSG00000112874	132
ENSG00000112877	52
ENSG00000112893	2842
ENSG00000112902	1719
ENSG00000112936	19
ENSG00000112941	997
ENSG00000112964	874
ENSG00000112972	5860
ENSG00000112977	2593
ENSG00000112981	15
ENSG00000112983	1590
ENSG00000112984	717
ENSG00000112992	1611
ENSG00000112996	491
ENSG00000113013	3490
ENSG00000113048	915
ENSG00000113068	1191
ENSG00000113070	713
ENSG00000113073	0
ENSG00000113083	7645
ENSG00000113088	0
ENSG00000113100	8
ENSG00000113108	993
ENSG00000113119	140
ENSG00000113140	115602
ENSG00000113141	1177
ENSG00000113161	5079
ENSG00000113163	649
ENSG00000113194	1791
ENSG00000113196	0
ENSG00000113205	75
ENSG00000113209	59
ENSG00000113211	36
ENSG00000113212	47
ENSG00000113231	71
ENSG00000113240	717
ENSG00000113248	162
ENSG00000113249	0
ENSG00000113262	7
ENSG00000113263	3
ENSG00000113269	760
ENSG00000113272	206
ENSG00000113273	1352
ENSG00000113282	3210
ENSG00000113296	8082
ENSG00000113300	1347
ENSG00000113302	2
ENSG00000113303	0
ENSG00000113312	600
ENSG00000113318	236
ENSG00000113319	266
ENSG00000113327	0
ENSG00000113328	2824
ENSG00000113356	42
ENSG00000113360	1398
ENSG00000113361	196
ENSG00000113368	896
ENSG00000113369	977
ENSG00000113384	2175
ENSG00000113387	3483
ENSG00000113389	5967
ENSG00000113391	478
ENSG00000113396	4
ENSG00000113407	3172
ENSG00000113430	1
ENSG00000113441	779
ENSG00000113448	1106
ENSG00000113456	569
ENSG00000113460	317
ENSG00000113492	0
ENSG00000113494	78
ENSG00000113504	1229
ENSG00000113520	0
ENSG00000113522	762
ENSG00000113525	0
ENSG00000113532	63
ENSG00000113552	731
ENSG00000113555	69
ENSG00000113558	1647
ENSG00000113569	633
ENSG00000113575	1684
ENSG00000113578	383
ENSG00000113580	1489
ENSG00000113583	2699
ENSG00000113593	701
ENSG00000113594	5049
ENSG00000113595	486
ENSG00000113597	460
ENSG00000113600	1
ENSG00000113615	1750
ENSG00000113621	1325
ENSG00000113638	207
ENSG00000113643	1808
ENSG00000113645	87
ENSG00000113648	2363
ENSG00000113649	2240
ENSG00000113657	2579
ENSG00000113658	2536
ENSG00000113712	1411
ENSG00000113716	1272
ENSG00000113719	2464
ENSG00000113721	4332
ENSG00000113722	1
ENSG00000113732	1174
ENSG00000113734	167
ENSG00000113739	787
ENSG00000113742	596
ENSG00000113749	36
ENSG00000113758	7537
ENSG00000113761	377
ENSG00000113763	7
ENSG00000113790	29
ENSG00000113805	1636
ENSG00000113810	1500
ENSG00000113811	412
ENSG00000113812	804
ENSG00000113838	196
ENSG00000113845	829
ENSG00000113851	504
ENSG00000113889	0
ENSG00000113905	0
ENSG00000113916	694
ENSG00000113924	6
ENSG00000113946	7
ENSG00000113966	52
ENSG00000113971	1228
ENSG00000114013	0
ENSG00000114019	4209
ENSG00000114021	384
ENSG00000114023	256
ENSG00000114026	404
ENSG00000114030	1198
ENSG00000114054	469
ENSG00000114062	1864
ENSG00000114098	705
ENSG00000114107	272
ENSG00000114113	2
ENSG00000114115	82
ENSG00000114120	1703
ENSG00000114124	1
ENSG00000114125	933
ENSG00000114126	756
ENSG00000114127	1238
ENSG00000114166	182
ENSG00000114200	678
ENSG00000114204	1
ENSG00000114209	390
ENSG00000114248	0
ENSG00000114251	1821
ENSG00000114268	196
ENSG00000114270	316
ENSG00000114279	111
ENSG00000114302	1747
ENSG00000114315	851
ENSG00000114316	1179
ENSG00000114331	1477
ENSG00000114346	485
ENSG00000114349	5
ENSG00000114353	4353
ENSG00000114354	2508
ENSG00000114374	1461
ENSG00000114378	19
ENSG00000114383	348
ENSG00000114388	257
ENSG00000114391	1473
ENSG00000114395	123
ENSG00000114405	81
ENSG00000114416	2275
ENSG00000114423	1944
ENSG00000114439	1558
ENSG00000114446	438
ENSG00000114450	974
ENSG00000114455	0
ENSG00000114473	104
ENSG00000114480	441
ENSG00000114487	0
ENSG00000114491	370
ENSG00000114503	1703
ENSG00000114520	779
ENSG00000114529	186
ENSG00000114541	188
ENSG00000114544	674
ENSG00000114547	0
ENSG00000114554	4258
ENSG00000114573	1281
ENSG00000114626	269
ENSG00000114631	742
ENSG00000114638	0
ENSG00000114646	53
ENSG00000114648	620
ENSG00000114650	1514
ENSG00000114654	3
ENSG00000114656	0
ENSG00000114670	132
ENSG00000114686	1008
ENSG00000114698	2522
ENSG00000114735	715
ENSG00000114737	214
ENSG00000114738	440
ENSG00000114739	175
ENSG00000114742	1063
ENSG00000114744	701
ENSG00000114745	889
ENSG00000114757	3
ENSG00000114767	311
ENSG00000114770	1641
ENSG00000114771	2
ENSG00000114779	238
ENSG00000114784	586
ENSG00000114786	0
ENSG00000114790	68
ENSG00000114796	793
ENSG00000114805	15
ENSG00000114812	0
ENSG00000114841	629
ENSG00000114850	3305
ENSG00000114853	694
ENSG00000114854	6
ENSG00000114857	5906
ENSG00000114859	163
ENSG00000114861	1748
ENSG00000114867	10557
ENSG00000114902	836
ENSG00000114904	292
ENSG00000114923	648
ENSG00000114933	375
ENSG00000114942	1269
ENSG00000114948	1180
ENSG00000114956	491
ENSG00000114978	2066
ENSG00000114982	1632
ENSG00000114988	898
ENSG00000114993	887
ENSG00000114999	1544
ENSG00000115008	0
ENSG00000115009	4
ENSG00000115020	1769
ENSG00000115041	89
ENSG00000115042	477
ENSG00000115053	10014
ENSG00000115073	1076
ENSG00000115084	1411
ENSG00000115085	9
ENSG00000115091	4097
ENSG00000115107	215
ENSG00000115109	540
ENSG00000115112	0
ENSG00000115128	734
ENSG00000115129	871
ENSG00000115137	81
ENSG00000115138	0
ENSG00000115145	1054
ENSG00000115155	0
ENSG00000115159	476
ENSG00000115163	75
ENSG00000115165	0
ENSG00000115170	1246
ENSG00000115183	2503
ENSG00000115194	183
ENSG00000115204	518
ENSG00000115207	792
ENSG00000115211	557
ENSG00000115216	2848
ENSG00000115221	0
ENSG00000115226	422
ENSG00000115232	4270
ENSG00000115233	850
ENSG00000115234	2054
ENSG00000115239	44
ENSG00000115241	1872
ENSG00000115252	45
ENSG00000115255	34
ENSG00000115257	101
ENSG00000115263	2
ENSG00000115266	305
ENSG00000115267	25
ENSG00000115268	1903
ENSG00000115271	103
ENSG00000115274	266
ENSG00000115275	1794
ENSG00000115282	524
ENSG00000115286	290
ENSG00000115289	169
ENSG00000115290	108
ENSG00000115295	340
ENSG00000115297	0
ENSG00000115306	20129
ENSG00000115307	1622
ENSG00000115310	6399
ENSG00000115317	225
ENSG00000115318	1657
ENSG00000115325	419
ENSG00000115339	37
ENSG00000115350	210
ENSG00000115353	8
ENSG00000115355	3042
ENSG00000115361	7
ENSG00000115363	882
ENSG00000115364	506
ENSG00000115365	1188
ENSG00000115368	908
ENSG00000115380	1237
ENSG00000115386	0
ENSG00000115392	250
ENSG00000115414	486637
ENSG00000115415	1705
ENSG00000115419	6383
ENSG00000115421	499
ENSG00000115423	4
ENSG00000115425	33
ENSG00000115446	540
ENSG00000115457	18716
ENSG00000115459	489
ENSG00000115461	39325
ENSG00000115464	3085
ENSG00000115468	180
ENSG00000115474	2
ENSG00000115484	2524
ENSG00000115486	1344
ENSG00000115488	0
ENSG00000115504	818
ENSG00000115507	0
ENSG00000115514	472
ENSG00000115520	512
ENSG00000115523	4
ENSG00000115524	10964
ENSG00000115525	614
ENSG00000115526	432
ENSG00000115539	182
ENSG00000115540	413
ENSG00000115541	88
ENSG00000115548	1488
ENSG00000115556	709
ENSG00000115561	908
ENSG00000115568	503
ENSG00000115590	0
ENSG00000115592	0
ENSG00000115593	1
ENSG00000115594	1408
ENSG00000115596	3
ENSG00000115598	0
ENSG00000115602	5
ENSG00000115604	28
ENSG00000115607	0
ENSG00000115616	132
ENSG00000115641	923
ENSG00000115648	3
ENSG00000115649	531
ENSG00000115652	1300
ENSG00000115657	90
ENSG00000115661	351
ENSG00000115665	34
ENSG00000115677	18011
ENSG00000115685	635
ENSG00000115687	250
ENSG00000115694	2803
ENSG00000115705	0
ENSG00000115718	3
ENSG00000115738	1616
ENSG00000115750	254
ENSG00000115756	100
ENSG00000115758	1539
ENSG00000115760	3028
ENSG00000115761	411
ENSG00000115762	1419
ENSG00000115806	2021
ENSG00000115808	799
ENSG00000115816	587
ENSG00000115825	1640
ENSG00000115827	600
ENSG00000115828	86
ENSG00000115839	1717
ENSG00000115840	656
ENSG00000115841	145
ENSG00000115844	505
ENSG00000115850	0
ENSG00000115866	537
ENSG00000115875	1805
ENSG00000115884	1081
ENSG00000115896	537
ENSG00000115902	572
ENSG00000115904	1444
ENSG00000115919	3
ENSG00000115934	0
ENSG00000115935	941
ENSG00000115942	453
ENSG00000115944	1137
ENSG00000115946	286
ENSG00000115947	420
ENSG00000115956	7
ENSG00000115963	4319
ENSG00000115966	1201
ENSG00000115970	696
ENSG00000115977	445
ENSG00000115993	2443
ENSG00000115998	186
ENSG00000116001	4426
ENSG00000116005	2529
ENSG00000116014	0
ENSG00000116016	1416
ENSG00000116017	646
ENSG00000116030	1292
ENSG00000116031	0
ENSG00000116032	22
ENSG00000116035	7
ENSG00000116039	13
ENSG00000116044	1311
ENSG00000116062	1539
ENSG00000116095	219
ENSG00000116096	89
ENSG00000116106	2156
ENSG00000116117	415
ENSG00000116120	602
ENSG00000116127	650
ENSG00000116128	1411
ENSG00000116132	6101
ENSG00000116133	5731
ENSG00000116138	641
ENSG00000116141	341
ENSG00000116147	1
ENSG00000116151	134
ENSG00000116157	329
ENSG00000116161	447
ENSG00000116171	1187
ENSG00000116176	4
ENSG00000116183	28
ENSG00000116191	952
ENSG00000116194	350
ENSG00000116198	603
ENSG00000116199	1347
ENSG00000116205	144
ENSG00000116209	2776
ENSG00000116212	818
ENSG00000116213	393
ENSG00000116218	0
ENSG00000116221	726
ENSG00000116237	1598
ENSG00000116251	3135
ENSG00000116254	59
ENSG00000116260	4139
ENSG00000116266	686
ENSG00000116273	943
ENSG00000116285	2308
ENSG00000116288	2217
ENSG00000116299	18
ENSG00000116329	3
ENSG00000116337	1578
ENSG00000116350	1512
ENSG00000116353	268
ENSG00000116396	47
ENSG00000116406	1702
ENSG00000116455	294
ENSG00000116459	1227
ENSG00000116473	951
ENSG00000116478	1153
ENSG00000116489	2548
ENSG00000116497	963
ENSG00000116514	320
ENSG00000116521	837
ENSG00000116525	602
ENSG00000116539	1999
ENSG00000116544	13
ENSG00000116560	7331
ENSG00000116574	1413
ENSG00000116580	1532
ENSG00000116584	3300
ENSG00000116586	457
ENSG00000116604	1130
ENSG00000116641	2104
ENSG00000116649	1430
ENSG00000116652	12
ENSG00000116661	42
ENSG00000116663	75
ENSG00000116667	404
ENSG00000116668	137
ENSG00000116670	347
ENSG00000116675	66
ENSG00000116678	281
ENSG00000116679	2237
ENSG00000116685	824
ENSG00000116688	2296
ENSG00000116690	1477
ENSG00000116691	419
ENSG00000116698	1239
ENSG00000116701	20
ENSG00000116703	8
ENSG00000116704	543
ENSG00000116711	129
ENSG00000116717	613
ENSG00000116721	0
ENSG00000116726	0
ENSG00000116729	3769
ENSG00000116731	1418
ENSG00000116741	688
ENSG00000116745	10
ENSG00000116747	980
ENSG00000116748	0
ENSG00000116750	356
ENSG00000116752	521
ENSG00000116754	6974
ENSG00000116761	100
ENSG00000116771	8
ENSG00000116774	1521
ENSG00000116783	0
ENSG00000116785	0
ENSG00000116786	1581
ENSG00000116791	213
ENSG00000116793	365
ENSG00000116809	730
ENSG00000116815	117
ENSG00000116819	14
ENSG00000116824	0
ENSG00000116830	460
ENSG00000116833	0
ENSG00000116852	456
ENSG00000116857	979
ENSG00000116863	521
ENSG00000116871	3220
ENSG00000116874	230
ENSG00000116882	0
ENSG00000116883	112
ENSG00000116885	66
ENSG00000116898	646
ENSG00000116903	312
ENSG00000116906	909
ENSG00000116918	426
ENSG00000116922	296
ENSG00000116954	868
ENSG00000116957	462
ENSG00000116962	7816
ENSG00000116977	345
ENSG00000116981	0
ENSG00000116983	3
ENSG00000116984	1696
ENSG00000116985	24
ENSG00000116990	3
ENSG00000116991	1702
ENSG00000116996	0
ENSG00000117000	916
ENSG00000117009	2
ENSG00000117010	39
ENSG00000117013	6
ENSG00000117016	204
ENSG00000117020	1453
ENSG00000117036	778
ENSG00000117054	656
ENSG00000117069	82
ENSG00000117090	0
ENSG00000117091	0
ENSG00000117114	6234
ENSG00000117115	1
ENSG00000117118	616
ENSG00000117122	4466
ENSG00000117133	354
ENSG00000117139	5339
ENSG00000117143	1417
ENSG00000117148	0
ENSG00000117151	268
ENSG00000117152	2614
ENSG00000117153	690
ENSG00000117154	0
ENSG00000117155	283
ENSG00000117174	613
ENSG00000117215	0
ENSG00000117222	550
ENSG00000117226	183
ENSG00000117228	664
ENSG00000117242	89
ENSG00000117245	35
ENSG00000117262	116
ENSG00000117266	119
ENSG00000117280	204
ENSG00000117281	23
ENSG00000117289	2683
ENSG00000117298	1518
ENSG00000117305	460
ENSG00000117308	358
ENSG00000117318	5994
ENSG00000117322	0
ENSG00000117335	3937
ENSG00000117360	935
ENSG00000117362	1591
ENSG00000117385	7419
ENSG00000117394	1046
ENSG00000117395	576
ENSG00000117399	326
ENSG00000117400	1
ENSG00000117407	42
ENSG00000117408	869
ENSG00000117410	745
ENSG00000117411	1739
ENSG00000117419	750
ENSG00000117425	58
ENSG00000117448	1579
ENSG00000117450	2413
ENSG00000117461	1439
ENSG00000117472	4
ENSG00000117475	479
ENSG00000117477	26
ENSG00000117479	225
ENSG00000117480	91
ENSG00000117481	422
ENSG00000117500	1732
ENSG00000117501	0
ENSG00000117505	1350
ENSG00000117507	2
ENSG00000117519	11067
ENSG00000117523	6206
ENSG00000117525	71
ENSG00000117528	959
ENSG00000117533	335
ENSG00000117543	214
ENSG00000117560	0
ENSG00000117569	519
ENSG00000117586	8
ENSG00000117592	3181
ENSG00000117593	296
ENSG00000117594	0
ENSG00000117595	4
ENSG00000117597	381
ENSG00000117598	16
ENSG00000117600	70
ENSG00000117601	0
ENSG00000117602	65
ENSG00000117614	506
ENSG00000117616	1476
ENSG00000117620	416
ENSG00000117625	890
ENSG00000117632	4681
ENSG00000117640	621
ENSG00000117643	92
ENSG00000117650	110
ENSG00000117676	151
ENSG00000117682	767
ENSG00000117691	354
ENSG00000117697	297
ENSG00000117707	33
ENSG00000117713	3638
ENSG00000117724	1271
ENSG00000117748	421
ENSG00000117751	951
ENSG00000117758	1322
ENSG00000117791	133
ENSG00000117834	27
ENSG00000117859	2753
ENSG00000117862	1026
ENSG00000117868	1397
ENSG00000117877	66
ENSG00000117899	1257
ENSG00000117906	2737
ENSG00000117971	9
ENSG00000117983	4
ENSG00000117984	1298
ENSG00000118004	2
ENSG00000118007	1074
ENSG00000118017	5
ENSG00000118046	1040
ENSG00000118058	2370
ENSG00000118094	19
ENSG00000118096	344
ENSG00000118113	5
ENSG00000118137	0
ENSG00000118156	0
ENSG00000118160	68
ENSG00000118162	219
ENSG00000118181	2977
ENSG00000118193	213
ENSG00000118194	19
ENSG00000118197	294
ENSG00000118200	1536
ENSG00000118217	1355
ENSG00000118231	1
ENSG00000118242	35
ENSG00000118245	0
ENSG00000118246	642
ENSG00000118257	3684
ENSG00000118260	1275
ENSG00000118263	1658
ENSG00000118271	0
ENSG00000118276	511
ENSG00000118292	293
ENSG00000118298	105
ENSG00000118307	0
ENSG00000118308	0
ENSG00000118322	2
ENSG00000118363	296
ENSG00000118369	555
ENSG00000118402	331
ENSG00000118407	211
ENSG00000118412	764
ENSG00000118418	868
ENSG00000118420	65
ENSG00000118432	18
ENSG00000118434	0
ENSG00000118454	709
ENSG00000118473	876
ENSG00000118482	1430
ENSG00000118491	0
ENSG00000118492	0
ENSG00000118495	3154
ENSG00000118496	594
ENSG00000118503	450
ENSG00000118507	112
ENSG00000118508	738
ENSG00000118513	59
ENSG00000118514	14
ENSG00000118515	1428
ENSG00000118518	1287
ENSG00000118520	3
ENSG00000118523	23071
ENSG00000118526	0
ENSG00000118557	10
ENSG00000118564	1175
ENSG00000118579	1312
ENSG00000118596	62
ENSG00000118600	319
ENSG00000118620	128
ENSG00000118640	1
ENSG00000118655	241
ENSG00000118680	3847
ENSG00000118689	642
ENSG00000118690	74
ENSG00000118702	0
ENSG00000118705	7623
ENSG00000118707	713
ENSG00000118729	3
ENSG00000118733	4
ENSG00000118762	3046
ENSG00000118777	6
ENSG00000118785	257
ENSG00000118804	2
ENSG00000118816	4974
ENSG00000118849	86
ENSG00000118855	904
ENSG00000118873	1568
ENSG00000118894	100
ENSG00000118898	20
ENSG00000118900	1687
ENSG00000118922	1028
ENSG00000118939	18
ENSG00000118946	593
ENSG00000118960	449
ENSG00000118961	230
ENSG00000118965	436
ENSG00000118971	3806
ENSG00000118972	0
ENSG00000118985	758
ENSG00000118997	20
ENSG00000119004	197
ENSG00000119013	334
ENSG00000119041	910
ENSG00000119042	119
ENSG00000119048	802
ENSG00000119121	2
ENSG00000119125	0
ENSG00000119138	56
ENSG00000119139	275
ENSG00000119147	54
ENSG00000119185	856
ENSG00000119203	604
ENSG00000119227	45
ENSG00000119231	1329
ENSG00000119242	937
ENSG00000119280	6176
ENSG00000119283	51
ENSG00000119285	1142
ENSG00000119314	1797
ENSG00000119318	3556
ENSG00000119321	1158
ENSG00000119326	572
ENSG00000119328	320
ENSG00000119333	491
ENSG00000119335	3415
ENSG00000119383	2068
ENSG00000119392	435
ENSG00000119396	1984
ENSG00000119397	316
ENSG00000119401	698
ENSG00000119402	1797
ENSG00000119403	572
ENSG00000119408	2212
ENSG00000119411	0
ENSG00000119414	915
ENSG00000119421	468
ENSG00000119431	125
ENSG00000119446	540
ENSG00000119457	0
ENSG00000119471	451
ENSG00000119487	1640
ENSG00000119508	53
ENSG00000119509	392
ENSG00000119514	12
ENSG00000119522	331
ENSG00000119523	651
ENSG00000119535	0
ENSG00000119537	671
ENSG00000119541	783
ENSG00000119547	12
ENSG00000119559	365
ENSG00000119574	312
ENSG00000119596	2213
