geneID	C4_kd2
ENSG00000139436	571
ENSG00000139437	479
ENSG00000139438	74
ENSG00000139445	0
ENSG00000139496	1294
ENSG00000139505	1007
ENSG00000139508	97
ENSG00000139514	953
ENSG00000139515	0
ENSG00000139517	215
ENSG00000139531	609
ENSG00000139537	108
ENSG00000139540	0
ENSG00000139546	589
ENSG00000139547	16
ENSG00000139549	0
ENSG00000139567	310
ENSG00000139572	1
ENSG00000139574	0
ENSG00000139579	411
ENSG00000139597	46
ENSG00000139610	0
ENSG00000139613	2490
ENSG00000139618	201
ENSG00000139620	637
ENSG00000139624	1182
ENSG00000139625	1446
ENSG00000139626	23
ENSG00000139629	2
ENSG00000139631	1353
ENSG00000139636	995
ENSG00000139637	364
ENSG00000139641	2865
ENSG00000139644	7259
ENSG00000139645	3080
ENSG00000139648	0
ENSG00000139651	994
ENSG00000139656	0
ENSG00000139668	336
ENSG00000139675	830
ENSG00000139679	339
ENSG00000139684	1420
ENSG00000139687	857
ENSG00000139697	1420
ENSG00000139714	0
ENSG00000139718	851
ENSG00000139719	194
ENSG00000139722	519
ENSG00000139725	17
ENSG00000139726	1732
ENSG00000139734	503
ENSG00000139737	13
ENSG00000139746	1953
ENSG00000139767	5
ENSG00000139780	52
ENSG00000139793	1857
ENSG00000139797	6
ENSG00000139800	15
ENSG00000139826	420
ENSG00000139832	31
ENSG00000139835	70
ENSG00000139842	1839
ENSG00000139865	0
ENSG00000139874	43
ENSG00000139880	862
ENSG00000139890	14
ENSG00000139899	55
ENSG00000139908	63
ENSG00000139910	230
ENSG00000139914	1
ENSG00000139915	55
ENSG00000139921	654
ENSG00000139926	1579
ENSG00000139946	169
ENSG00000139970	277
ENSG00000139971	1398
ENSG00000139973	10
ENSG00000139974	296
ENSG00000139977	784
ENSG00000139985	18
ENSG00000139988	0
ENSG00000139990	2718
ENSG00000139998	1070
ENSG00000140006	145
ENSG00000140009	1
ENSG00000140015	0
ENSG00000140022	1
ENSG00000140025	82
ENSG00000140030	2
ENSG00000140043	54
ENSG00000140044	723
ENSG00000140057	0
ENSG00000140067	0
ENSG00000140090	4
ENSG00000140092	14917
ENSG00000140093	0
ENSG00000140104	124
ENSG00000140105	1844
ENSG00000140107	0
ENSG00000140153	467
ENSG00000140157	800
ENSG00000140199	257
ENSG00000140254	0
ENSG00000140259	821
ENSG00000140262	3492
ENSG00000140263	270
ENSG00000140264	6255
ENSG00000140265	643
ENSG00000140274	0
ENSG00000140279	0
ENSG00000140280	12
ENSG00000140284	0
ENSG00000140285	1032
ENSG00000140287	0
ENSG00000140297	5
ENSG00000140299	1054
ENSG00000140307	495
ENSG00000140319	3222
ENSG00000140320	791
ENSG00000140323	22
ENSG00000140326	789
ENSG00000140332	1129
ENSG00000140350	1624
ENSG00000140365	664
ENSG00000140367	1040
ENSG00000140368	1
ENSG00000140374	1382
ENSG00000140379	12
ENSG00000140382	1350
ENSG00000140386	277
ENSG00000140391	5068
ENSG00000140395	806
ENSG00000140396	1783
ENSG00000140398	247
ENSG00000140400	2173
ENSG00000140403	41
ENSG00000140406	453
ENSG00000140416	24128
ENSG00000140443	2249
ENSG00000140450	420
ENSG00000140451	148
ENSG00000140455	516
ENSG00000140459	17
ENSG00000140463	626
ENSG00000140464	863
ENSG00000140465	4
ENSG00000140470	75
ENSG00000140471	168
ENSG00000140474	636
ENSG00000140478	0
ENSG00000140479	51
ENSG00000140481	0
ENSG00000140488	0
ENSG00000140497	1071
ENSG00000140505	0
ENSG00000140506	5
ENSG00000140511	169
ENSG00000140519	2
ENSG00000140521	925
ENSG00000140522	1
ENSG00000140525	593
ENSG00000140526	1045
ENSG00000140527	2
ENSG00000140534	502
ENSG00000140538	37
ENSG00000140543	151
ENSG00000140545	1566
ENSG00000140548	233
ENSG00000140553	1408
ENSG00000140557	262
ENSG00000140563	25
ENSG00000140564	1525
ENSG00000140575	4844
ENSG00000140577	958
ENSG00000140598	277
ENSG00000140600	100
ENSG00000140612	2412
ENSG00000140623	12
ENSG00000140632	2254
ENSG00000140650	256
ENSG00000140675	6
ENSG00000140678	0
ENSG00000140682	1761
ENSG00000140688	883
ENSG00000140691	266
ENSG00000140694	569
ENSG00000140718	1063
ENSG00000140740	2268
ENSG00000140743	1247
ENSG00000140749	11
ENSG00000140750	1229
ENSG00000140795	6
ENSG00000140798	0
ENSG00000140807	13
ENSG00000140829	1642
ENSG00000140830	206
ENSG00000140832	9
ENSG00000140835	0
ENSG00000140836	2089
ENSG00000140839	38
ENSG00000140848	437
ENSG00000140853	56
ENSG00000140854	380
ENSG00000140859	759
ENSG00000140873	3
ENSG00000140876	6
ENSG00000140905	31
ENSG00000140931	1167
ENSG00000140932	0
ENSG00000140937	16635
ENSG00000140939	50
ENSG00000140941	1960
ENSG00000140943	4742
ENSG00000140945	243
ENSG00000140948	1330
ENSG00000140950	494
ENSG00000140955	0
ENSG00000140961	13
ENSG00000140968	3
ENSG00000140983	1705
ENSG00000140986	0
ENSG00000140987	328
ENSG00000140988	4133
ENSG00000140990	476
ENSG00000140992	893
ENSG00000140993	21
ENSG00000140995	1211
ENSG00000141002	2709
ENSG00000141012	526
ENSG00000141013	257
ENSG00000141026	237
ENSG00000141027	3151
ENSG00000141030	986
ENSG00000141034	319
ENSG00000141040	216
ENSG00000141052	100
ENSG00000141068	1341
ENSG00000141076	684
ENSG00000141084	680
ENSG00000141086	0
ENSG00000141096	0
ENSG00000141098	513
ENSG00000141101	332
ENSG00000141127	487
ENSG00000141140	750
ENSG00000141141	997
ENSG00000141150	301
ENSG00000141161	0
ENSG00000141179	185
ENSG00000141194	0
ENSG00000141198	77
ENSG00000141200	0
ENSG00000141219	470
ENSG00000141232	612
ENSG00000141252	1164
ENSG00000141255	2
ENSG00000141258	1721
ENSG00000141279	1872
ENSG00000141293	0
ENSG00000141294	21
ENSG00000141295	526
ENSG00000141298	846
ENSG00000141314	46
ENSG00000141316	2
ENSG00000141337	149
ENSG00000141338	1202
ENSG00000141349	891
ENSG00000141367	11142
ENSG00000141371	0
ENSG00000141376	331
ENSG00000141378	259
ENSG00000141380	3092
ENSG00000141384	14
ENSG00000141385	652
ENSG00000141391	128
ENSG00000141401	121
ENSG00000141404	110
ENSG00000141424	2732
ENSG00000141425	1103
ENSG00000141428	274
ENSG00000141429	4121
ENSG00000141431	651
ENSG00000141433	1140
ENSG00000141434	2
ENSG00000141437	0
ENSG00000141441	438
ENSG00000141446	421
ENSG00000141447	1081
ENSG00000141448	568
ENSG00000141449	66
ENSG00000141452	233
ENSG00000141456	1517
ENSG00000141458	979
ENSG00000141469	2
ENSG00000141480	184
ENSG00000141485	0
ENSG00000141497	9
ENSG00000141499	250
ENSG00000141503	2772
ENSG00000141504	930
ENSG00000141505	116
ENSG00000141506	5
ENSG00000141510	1259
ENSG00000141519	365
ENSG00000141522	2641
ENSG00000141524	523
ENSG00000141526	129
ENSG00000141527	37
ENSG00000141540	486
ENSG00000141542	452
ENSG00000141543	966
ENSG00000141551	3136
ENSG00000141552	622
ENSG00000141556	1211
ENSG00000141560	548
ENSG00000141562	1174
ENSG00000141564	701
ENSG00000141568	1371
ENSG00000141569	650
ENSG00000141570	107
ENSG00000141574	7
ENSG00000141576	342
ENSG00000141577	321
ENSG00000141579	0
ENSG00000141580	1841
ENSG00000141582	302
ENSG00000141622	85
ENSG00000141627	775
ENSG00000141639	55
ENSG00000141642	125
ENSG00000141644	1617
ENSG00000141646	1755
ENSG00000141655	4
ENSG00000141664	247
ENSG00000141665	2
ENSG00000141668	206
ENSG00000141682	288
ENSG00000141696	2964
ENSG00000141698	809
ENSG00000141699	1178
ENSG00000141720	3541
ENSG00000141736	2432
ENSG00000141738	0
ENSG00000141741	119
ENSG00000141744	3
ENSG00000141748	5
ENSG00000141750	30
ENSG00000141753	2844
ENSG00000141756	15562
ENSG00000141759	769
ENSG00000141837	10
ENSG00000141854	12
ENSG00000141858	773
ENSG00000141867	2152
ENSG00000141873	160
ENSG00000141905	2286
ENSG00000141933	51
ENSG00000141934	43
ENSG00000141946	0
ENSG00000141956	358
ENSG00000141959	2698
ENSG00000141965	1
ENSG00000141968	0
ENSG00000141971	323
ENSG00000141977	0
ENSG00000141979	0
ENSG00000141985	2089
ENSG00000141994	202
ENSG00000142002	723
ENSG00000142025	0
ENSG00000142039	824
ENSG00000142046	108
ENSG00000142065	220
ENSG00000142082	518
ENSG00000142089	1898
ENSG00000142102	1360
ENSG00000142149	329
ENSG00000142156	14732
ENSG00000142166	1117
ENSG00000142168	1569
ENSG00000142173	18217
ENSG00000142178	128
ENSG00000142182	0
ENSG00000142185	0
ENSG00000142186	1964
ENSG00000142188	917
ENSG00000142192	20089
ENSG00000142197	144
ENSG00000142207	1491
ENSG00000142208	2544
ENSG00000142224	0
ENSG00000142227	1159
ENSG00000142230	2822
ENSG00000142233	53
ENSG00000142235	57
ENSG00000142252	126
ENSG00000142273	0
ENSG00000142279	843
ENSG00000142303	2034
ENSG00000142319	0
ENSG00000142327	529
ENSG00000142330	585
ENSG00000142347	41
ENSG00000142396	243
ENSG00000142405	0
ENSG00000142408	30
ENSG00000142409	272
ENSG00000142444	205
ENSG00000142449	1361
ENSG00000142453	1993
ENSG00000142459	977
ENSG00000142484	0
ENSG00000142494	23
ENSG00000142507	1202
ENSG00000142511	0
ENSG00000142512	4
ENSG00000142513	2
ENSG00000142515	0
ENSG00000142528	345
ENSG00000142530	11
ENSG00000142534	12257
ENSG00000142538	0
ENSG00000142539	0
ENSG00000142541	3591
ENSG00000142544	57
ENSG00000142546	742
ENSG00000142549	797
ENSG00000142552	585
ENSG00000142556	270
ENSG00000142583	0
ENSG00000142599	3131
ENSG00000142606	4
ENSG00000142609	0
ENSG00000142611	112
ENSG00000142615	0
ENSG00000142619	0
ENSG00000142621	4
ENSG00000142623	0
ENSG00000142627	2675
ENSG00000142632	162
ENSG00000142634	697
ENSG00000142655	334
ENSG00000142657	3883
ENSG00000142661	1
ENSG00000142669	1374
ENSG00000142675	40
ENSG00000142676	11517
ENSG00000142677	0
ENSG00000142684	0
ENSG00000142686	538
ENSG00000142687	1564
ENSG00000142694	342
ENSG00000142698	0
ENSG00000142700	0
ENSG00000142731	271
ENSG00000142733	586
ENSG00000142748	0
ENSG00000142751	509
ENSG00000142765	54
ENSG00000142784	1033
ENSG00000142789	0
ENSG00000142794	265
ENSG00000142798	8021
ENSG00000142856	180
ENSG00000142864	3594
ENSG00000142867	302
ENSG00000142871	6135
ENSG00000142875	790
ENSG00000142892	868
ENSG00000142910	213
ENSG00000142920	235
ENSG00000142937	10627
ENSG00000142945	478
ENSG00000142949	2262
ENSG00000142959	4
ENSG00000142961	344
ENSG00000142973	0
ENSG00000143001	1
ENSG00000143006	0
ENSG00000143013	954
ENSG00000143028	16
ENSG00000143032	0
ENSG00000143033	833
ENSG00000143036	57
ENSG00000143061	4459
ENSG00000143067	545
ENSG00000143079	1222
ENSG00000143093	1761
ENSG00000143105	0
ENSG00000143106	1118
ENSG00000143107	5
ENSG00000143110	17
ENSG00000143119	0
ENSG00000143125	0
ENSG00000143126	501
ENSG00000143127	450
ENSG00000143140	10
ENSG00000143147	426
ENSG00000143149	719
ENSG00000143153	890
ENSG00000143155	709
ENSG00000143156	128
ENSG00000143157	985
ENSG00000143158	329
ENSG00000143162	598
ENSG00000143164	1211
ENSG00000143167	0
ENSG00000143171	12
ENSG00000143178	82
ENSG00000143179	361
ENSG00000143183	988
ENSG00000143184	0
ENSG00000143185	0
ENSG00000143190	534
ENSG00000143194	0
ENSG00000143195	15
ENSG00000143196	15
ENSG00000143198	781
ENSG00000143199	10
ENSG00000143207	895
ENSG00000143217	0
ENSG00000143222	763
ENSG00000143224	398
ENSG00000143226	1
ENSG00000143228	237
ENSG00000143248	3955
ENSG00000143252	704
ENSG00000143256	654
ENSG00000143257	5
ENSG00000143258	837
ENSG00000143278	0
ENSG00000143294	1132
ENSG00000143297	0
ENSG00000143303	239
ENSG00000143314	392
ENSG00000143315	315
ENSG00000143318	2
ENSG00000143319	753
ENSG00000143320	2447
ENSG00000143321	2714
ENSG00000143322	1301
ENSG00000143324	1425
ENSG00000143333	143
ENSG00000143337	1593
ENSG00000143340	4
ENSG00000143341	13730
ENSG00000143344	2458
ENSG00000143353	160
ENSG00000143355	720
ENSG00000143363	435
ENSG00000143365	0
ENSG00000143367	401
ENSG00000143368	1162
ENSG00000143369	417
ENSG00000143373	532
ENSG00000143374	429
ENSG00000143375	4
ENSG00000143376	964
ENSG00000143379	847
ENSG00000143382	167
ENSG00000143384	5168
ENSG00000143387	351
ENSG00000143390	920
ENSG00000143393	1812
ENSG00000143398	2104
ENSG00000143401	1350
ENSG00000143409	232
ENSG00000143412	79
ENSG00000143416	1153
ENSG00000143418	1071
ENSG00000143420	1541
ENSG00000143434	788
ENSG00000143436	336
ENSG00000143437	1426
ENSG00000143442	2805
ENSG00000143443	84
ENSG00000143450	2
ENSG00000143452	0
ENSG00000143457	327
ENSG00000143458	318
ENSG00000143466	222
ENSG00000143469	54
ENSG00000143473	116
ENSG00000143476	376
ENSG00000143479	127
ENSG00000143486	921
ENSG00000143493	480
ENSG00000143494	1412
ENSG00000143498	83
ENSG00000143499	525
ENSG00000143502	7
ENSG00000143507	290
ENSG00000143512	3
ENSG00000143514	1396
ENSG00000143515	2717
ENSG00000143520	0
ENSG00000143536	0
ENSG00000143537	1057
ENSG00000143543	848
ENSG00000143545	1325
ENSG00000143546	0
ENSG00000143549	4833
ENSG00000143552	10
ENSG00000143553	350
ENSG00000143554	409
ENSG00000143556	0
ENSG00000143569	4741
ENSG00000143570	1734
ENSG00000143575	1044
ENSG00000143578	116
ENSG00000143590	36
ENSG00000143595	0
ENSG00000143603	206
ENSG00000143612	1576
ENSG00000143614	1130
ENSG00000143621	3343
ENSG00000143622	921
ENSG00000143624	3203
ENSG00000143627	0
ENSG00000143630	294
ENSG00000143631	0
ENSG00000143632	3
ENSG00000143633	159
ENSG00000143641	4110
ENSG00000143643	439
ENSG00000143653	620
ENSG00000143669	396
ENSG00000143674	47
ENSG00000143702	3366
ENSG00000143727	1379
ENSG00000143740	498
ENSG00000143742	2357
ENSG00000143748	450
ENSG00000143751	758
ENSG00000143753	1777
ENSG00000143756	638
ENSG00000143761	5696
ENSG00000143768	14
ENSG00000143771	519
ENSG00000143772	706
ENSG00000143774	1771
ENSG00000143776	2863
ENSG00000143786	67
ENSG00000143793	242
ENSG00000143797	1276
ENSG00000143799	2374
ENSG00000143801	185
ENSG00000143811	295
ENSG00000143815	1739
ENSG00000143816	52
ENSG00000143819	695
ENSG00000143839	0
ENSG00000143842	79
ENSG00000143845	238
ENSG00000143847	226
ENSG00000143850	1160
ENSG00000143851	5
ENSG00000143858	60
ENSG00000143862	691
ENSG00000143867	521
ENSG00000143869	232
ENSG00000143870	5795
ENSG00000143878	2932
ENSG00000143882	30
ENSG00000143889	1074
ENSG00000143891	245
ENSG00000143919	59
ENSG00000143921	0
ENSG00000143924	4335
ENSG00000143933	4712
ENSG00000143942	40
ENSG00000143947	1203
ENSG00000143951	188
ENSG00000143952	982
ENSG00000143954	0
ENSG00000143970	736
ENSG00000143971	401
ENSG00000143977	330
ENSG00000143994	6
ENSG00000143995	418
ENSG00000144015	0
ENSG00000144021	1415
ENSG00000144026	499
ENSG00000144028	6136
ENSG00000144029	1006
ENSG00000144031	0
ENSG00000144034	254
ENSG00000144035	0
ENSG00000144036	982
ENSG00000144040	347
ENSG00000144043	1352
ENSG00000144045	5
ENSG00000144048	444
ENSG00000144057	510
ENSG00000144061	83
ENSG00000144063	0
ENSG00000144115	205
ENSG00000144118	1245
ENSG00000144119	0
ENSG00000144120	166
ENSG00000144130	0
ENSG00000144134	412
ENSG00000144136	1955
ENSG00000144152	140
ENSG00000144161	396
ENSG00000144182	85
ENSG00000144191	0
ENSG00000144199	226
ENSG00000144214	45
ENSG00000144218	2041
ENSG00000144224	3753
ENSG00000144227	109
ENSG00000144228	846
ENSG00000144229	58
ENSG00000144230	5
ENSG00000144231	593
ENSG00000144233	1082
ENSG00000144278	191
ENSG00000144283	1552
ENSG00000144285	16
ENSG00000144290	6
ENSG00000144306	476
ENSG00000144320	924
ENSG00000144331	20
ENSG00000144339	721
ENSG00000144354	365
ENSG00000144355	1199
ENSG00000144357	1204
ENSG00000144362	12
ENSG00000144366	770
ENSG00000144369	851
ENSG00000144381	4899
ENSG00000144395	223
ENSG00000144401	224
ENSG00000144406	45
ENSG00000144407	0
ENSG00000144410	4
ENSG00000144426	4588
ENSG00000144445	357
ENSG00000144451	273
ENSG00000144452	54
ENSG00000144455	595
ENSG00000144460	21
ENSG00000144468	371
ENSG00000144476	167
ENSG00000144481	0
ENSG00000144485	87
ENSG00000144488	26
ENSG00000144504	236
ENSG00000144524	989
ENSG00000144535	431
ENSG00000144550	3
ENSG00000144554	254
ENSG00000144559	181
ENSG00000144560	620
ENSG00000144566	1206
ENSG00000144567	1164
ENSG00000144579	1182
ENSG00000144580	1019
ENSG00000144583	140
ENSG00000144589	613
ENSG00000144591	765
ENSG00000144596	23
ENSG00000144597	226
ENSG00000144619	1760
ENSG00000144635	660
ENSG00000144642	1798
ENSG00000144644	0
ENSG00000144645	645
ENSG00000144647	592
ENSG00000144648	2
ENSG00000144649	37
ENSG00000144655	542
ENSG00000144659	555
ENSG00000144668	800
ENSG00000144671	3
ENSG00000144674	2614
ENSG00000144677	747
ENSG00000144681	249
ENSG00000144711	1406
ENSG00000144712	428
ENSG00000144713	3673
ENSG00000144724	2980
ENSG00000144730	6301
ENSG00000144736	344
ENSG00000144741	220
ENSG00000144744	1108
ENSG00000144746	1605
ENSG00000144747	1315
ENSG00000144749	466
ENSG00000144771	0
ENSG00000144785	0
ENSG00000144791	604
ENSG00000144792	146
ENSG00000144802	802
ENSG00000144810	5414
ENSG00000144815	442
ENSG00000144820	0
ENSG00000144821	21
ENSG00000144824	3266
ENSG00000144827	508
ENSG00000144834	14
ENSG00000144837	0
ENSG00000144840	551
ENSG00000144843	7
ENSG00000144847	0
ENSG00000144848	425
ENSG00000144852	0
ENSG00000144857	9049
ENSG00000144867	1026
ENSG00000144868	72
ENSG00000144891	479
ENSG00000144893	46
ENSG00000144895	1268
ENSG00000144908	2
ENSG00000144909	564
ENSG00000144935	471
ENSG00000144959	59
ENSG00000144962	0
ENSG00000145002	7
ENSG00000145012	3109
ENSG00000145014	609
ENSG00000145016	597
ENSG00000145020	386
ENSG00000145022	399
ENSG00000145029	359
ENSG00000145040	4
ENSG00000145041	622
ENSG00000145050	1793
ENSG00000145063	3
ENSG00000145075	152
ENSG00000145087	8
ENSG00000145088	8
ENSG00000145103	0
ENSG00000145107	2
ENSG00000145113	3
ENSG00000145147	2244
ENSG00000145191	1005
ENSG00000145192	0
ENSG00000145194	101
ENSG00000145198	12
ENSG00000145214	778
ENSG00000145216	836
ENSG00000145217	44
ENSG00000145220	195
ENSG00000145241	368
ENSG00000145242	467
ENSG00000145244	147
ENSG00000145246	937
ENSG00000145247	52
ENSG00000145248	5
ENSG00000145283	0
ENSG00000145284	365
ENSG00000145287	0
ENSG00000145293	649
ENSG00000145309	0
ENSG00000145321	0
ENSG00000145331	192
ENSG00000145332	588
ENSG00000145335	66
ENSG00000145337	0
ENSG00000145348	820
ENSG00000145349	3868
ENSG00000145354	217
ENSG00000145358	9
ENSG00000145362	699
ENSG00000145365	136
ENSG00000145375	218
ENSG00000145384	0
ENSG00000145386	507
ENSG00000145388	601
ENSG00000145390	535
ENSG00000145391	1171
ENSG00000145414	190
ENSG00000145416	253
ENSG00000145423	5409
ENSG00000145425	211
ENSG00000145428	133
ENSG00000145431	1083
ENSG00000145439	400
ENSG00000145451	0
ENSG00000145476	212
ENSG00000145491	0
ENSG00000145494	576
ENSG00000145495	4941
ENSG00000145506	54
ENSG00000145526	20
ENSG00000145536	19
ENSG00000145545	265
ENSG00000145555	1271
ENSG00000145569	105
ENSG00000145592	8902
ENSG00000145604	959
ENSG00000145623	672
ENSG00000145626	0
ENSG00000145632	5057
ENSG00000145642	0
ENSG00000145649	0
ENSG00000145675	1420
ENSG00000145681	192
ENSG00000145685	2187
ENSG00000145687	891
ENSG00000145692	5
ENSG00000145700	3
ENSG00000145703	1037
ENSG00000145708	9
ENSG00000145715	1138
ENSG00000145721	4
ENSG00000145723	103
ENSG00000145725	1869
ENSG00000145730	4531
ENSG00000145734	1491
ENSG00000145736	117
ENSG00000145740	853
ENSG00000145741	4616
ENSG00000145743	377
ENSG00000145757	15
ENSG00000145777	0
ENSG00000145779	432
ENSG00000145780	628
ENSG00000145781	312
ENSG00000145782	1163
ENSG00000145794	1202
ENSG00000145808	142
ENSG00000145817	2135
ENSG00000145819	197
ENSG00000145824	43
ENSG00000145826	27
ENSG00000145832	5
ENSG00000145833	1926
ENSG00000145839	0
ENSG00000145850	0
ENSG00000145860	1749
ENSG00000145861	71
ENSG00000145863	0
ENSG00000145864	5
ENSG00000145868	1105
ENSG00000145879	0
ENSG00000145882	435
ENSG00000145888	0
ENSG00000145901	986
ENSG00000145907	3524
ENSG00000145908	729
ENSG00000145911	14
ENSG00000145912	275
ENSG00000145916	412
ENSG00000145919	1352
ENSG00000145920	5
ENSG00000145934	533
ENSG00000145936	42
ENSG00000145945	1
ENSG00000145949	45
ENSG00000145965	23
ENSG00000145975	5
ENSG00000145979	131
ENSG00000145982	166
ENSG00000145990	105
ENSG00000145996	218
ENSG00000146005	19
ENSG00000146006	13
ENSG00000146007	1114
ENSG00000146013	0
ENSG00000146021	86
ENSG00000146038	3
ENSG00000146039	0
ENSG00000146047	0
ENSG00000146049	0
ENSG00000146054	15
ENSG00000146063	762
ENSG00000146066	262
ENSG00000146067	1605
ENSG00000146070	11
ENSG00000146072	617
ENSG00000146083	1155
ENSG00000146085	681
ENSG00000146090	6
ENSG00000146094	73
ENSG00000146109	393
ENSG00000146112	2247
ENSG00000146122	1694
ENSG00000146143	202
ENSG00000146147	7
ENSG00000146151	156
ENSG00000146166	4
ENSG00000146192	0
ENSG00000146197	1996
ENSG00000146205	54
ENSG00000146215	10
ENSG00000146216	3
ENSG00000146221	4
ENSG00000146223	2087
ENSG00000146232	112
ENSG00000146233	56
ENSG00000146242	4396
ENSG00000146243	89
ENSG00000146247	3281
ENSG00000146250	9023
ENSG00000146263	325
ENSG00000146267	180
ENSG00000146276	81
ENSG00000146278	736
ENSG00000146281	543
ENSG00000146282	1083
ENSG00000146285	13
ENSG00000146350	234
ENSG00000146352	17
ENSG00000146360	0
ENSG00000146373	826
ENSG00000146374	275
ENSG00000146376	360
ENSG00000146378	0
ENSG00000146383	0
ENSG00000146385	0
ENSG00000146386	192
ENSG00000146399	0
ENSG00000146409	239
ENSG00000146410	21
ENSG00000146411	45
ENSG00000146414	619
ENSG00000146416	187
ENSG00000146425	1074
ENSG00000146426	334
ENSG00000146433	1367
ENSG00000146453	4
ENSG00000146457	1176
ENSG00000146463	2200
ENSG00000146469	0
ENSG00000146476	659
ENSG00000146477	106
ENSG00000146521	0
ENSG00000146530	18
ENSG00000146535	1582
ENSG00000146540	982
ENSG00000146555	151
ENSG00000146574	162
ENSG00000146576	529
ENSG00000146587	578
ENSG00000146592	1203
ENSG00000146618	0
ENSG00000146648	4603
ENSG00000146666	0
ENSG00000146670	431
ENSG00000146674	5805
ENSG00000146676	993
ENSG00000146678	0
ENSG00000146700	62
ENSG00000146701	2226
ENSG00000146707	116
ENSG00000146729	1226
ENSG00000146731	3358
ENSG00000146733	441
ENSG00000146755	4
ENSG00000146757	287
ENSG00000146776	151
ENSG00000146802	843
ENSG00000146809	0
ENSG00000146826	324
ENSG00000146828	765
ENSG00000146830	2167
ENSG00000146833	245
ENSG00000146834	817
ENSG00000146842	239
ENSG00000146856	29
ENSG00000146857	0
ENSG00000146858	248
ENSG00000146859	107
ENSG00000146872	583
ENSG00000146904	49
ENSG00000146909	623
ENSG00000146910	0
ENSG00000146918	610
ENSG00000146926	0
ENSG00000146938	665
ENSG00000146950	266
ENSG00000146955	0
ENSG00000146963	897
ENSG00000146966	1163
ENSG00000147003	8
ENSG00000147010	521
ENSG00000147027	777
ENSG00000147036	100
ENSG00000147041	216
ENSG00000147044	1337
ENSG00000147050	609
ENSG00000147059	16
ENSG00000147065	7952
ENSG00000147081	1
ENSG00000147082	9
ENSG00000147099	422
ENSG00000147100	1249
ENSG00000147113	0
ENSG00000147117	2
ENSG00000147118	181
ENSG00000147119	45
ENSG00000147121	309
ENSG00000147123	811
ENSG00000147124	283
ENSG00000147127	12
ENSG00000147130	3111
ENSG00000147133	1415
ENSG00000147138	0
ENSG00000147140	7326
ENSG00000147144	277
ENSG00000147145	121
ENSG00000147155	710
ENSG00000147160	2
ENSG00000147162	6370
ENSG00000147164	742
ENSG00000147166	10
ENSG00000147168	0
ENSG00000147174	110
ENSG00000147180	1534
ENSG00000147183	0
ENSG00000147202	178
ENSG00000147206	0
ENSG00000147223	2
ENSG00000147224	616
ENSG00000147231	61
ENSG00000147234	24
ENSG00000147246	0
ENSG00000147251	853
ENSG00000147255	160
ENSG00000147256	0
ENSG00000147257	5174
ENSG00000147262	0
ENSG00000147274	3666
ENSG00000147316	357
ENSG00000147324	511
ENSG00000147364	134
ENSG00000147378	0
ENSG00000147380	0
ENSG00000147381	0
ENSG00000147382	263
ENSG00000147383	881
ENSG00000147394	2514
ENSG00000147400	784
ENSG00000147402	9
ENSG00000147403	3288
ENSG00000147408	269
ENSG00000147416	1249
ENSG00000147419	755
ENSG00000147421	470
ENSG00000147432	0
ENSG00000147434	0
ENSG00000147437	67
ENSG00000147439	187
ENSG00000147443	0
ENSG00000147454	658
ENSG00000147457	823
ENSG00000147459	502
ENSG00000147465	9
ENSG00000147471	279
ENSG00000147475	1304
ENSG00000147481	43
ENSG00000147485	16
ENSG00000147488	1
ENSG00000147509	15
ENSG00000147526	803
ENSG00000147533	956
ENSG00000147535	884
ENSG00000147536	144
ENSG00000147548	2178
ENSG00000147570	0
ENSG00000147571	5
ENSG00000147573	5
ENSG00000147576	40
ENSG00000147586	55
ENSG00000147588	0
ENSG00000147592	53
ENSG00000147596	0
ENSG00000147601	809
ENSG00000147604	302
ENSG00000147606	15
ENSG00000147613	0
ENSG00000147614	3
ENSG00000147642	66
ENSG00000147647	0
ENSG00000147649	2108
ENSG00000147650	1464
ENSG00000147654	160
ENSG00000147655	89
ENSG00000147669	416
ENSG00000147676	3
ENSG00000147677	3282
ENSG00000147679	322
ENSG00000147684	613
ENSG00000147687	187
ENSG00000147689	0
ENSG00000147697	0
ENSG00000147724	2
ENSG00000147753	0
ENSG00000147761	0
ENSG00000147789	402
ENSG00000147799	300
ENSG00000147804	0
ENSG00000147813	135
ENSG00000147852	1651
ENSG00000147853	968
ENSG00000147854	902
ENSG00000147862	4262
ENSG00000147869	1
ENSG00000147872	438
ENSG00000147873	0
ENSG00000147874	552
ENSG00000147883	258
ENSG00000147885	0
ENSG00000147889	7
ENSG00000147894	297
ENSG00000147896	0
ENSG00000147905	426
ENSG00000147912	259
ENSG00000147926	0
ENSG00000147955	1334
ENSG00000147996	173
ENSG00000148019	1061
ENSG00000148053	285
ENSG00000148057	13
ENSG00000148082	27
ENSG00000148090	145
ENSG00000148110	1229
ENSG00000148120	255
ENSG00000148123	49
ENSG00000148136	0
ENSG00000148143	1254
ENSG00000148153	517
ENSG00000148154	1330
ENSG00000148156	0
ENSG00000148158	691
ENSG00000148175	1361
ENSG00000148180	5259
ENSG00000148187	310
ENSG00000148200	38
ENSG00000148204	21
ENSG00000148215	0
ENSG00000148218	665
ENSG00000148219	2531
ENSG00000148225	66
ENSG00000148229	516
ENSG00000148248	6335
ENSG00000148288	94
ENSG00000148290	342
ENSG00000148291	101
ENSG00000148296	773
ENSG00000148297	840
ENSG00000148300	434
