geneID	C5_kd3
ENSG00000101346	2302
ENSG00000101347	333
ENSG00000101349	24
ENSG00000101350	1927
ENSG00000101353	98
ENSG00000101361	2661
ENSG00000101363	648
ENSG00000101365	1054
ENSG00000101367	4620
ENSG00000101384	2554
ENSG00000101391	611
ENSG00000101400	261
ENSG00000101405	0
ENSG00000101407	965
ENSG00000101412	1270
ENSG00000101413	991
ENSG00000101417	39
ENSG00000101421	2336
ENSG00000101425	12
ENSG00000101435	0
ENSG00000101438	0
ENSG00000101439	1162
ENSG00000101440	2
ENSG00000101441	0
ENSG00000101442	222
ENSG00000101443	7
ENSG00000101444	2585
ENSG00000101445	311
ENSG00000101446	0
ENSG00000101447	643
ENSG00000101448	0
ENSG00000101452	508
ENSG00000101457	559
ENSG00000101460	225
ENSG00000101463	426
ENSG00000101464	723
ENSG00000101470	9
ENSG00000101473	247
ENSG00000101474	3027
ENSG00000101489	72
ENSG00000101493	975
ENSG00000101542	603
ENSG00000101544	1112
ENSG00000101546	267
ENSG00000101557	2548
ENSG00000101558	2575
ENSG00000101574	359
ENSG00000101577	1838
ENSG00000101596	3394
ENSG00000101605	37
ENSG00000101608	2834
ENSG00000101624	175
ENSG00000101638	19
ENSG00000101639	1333
ENSG00000101654	1390
ENSG00000101665	246
ENSG00000101670	2368
ENSG00000101680	4328
ENSG00000101695	25
ENSG00000101745	956
ENSG00000101746	63
ENSG00000101751	1339
ENSG00000101752	3427
ENSG00000101773	686
ENSG00000101782	1189
ENSG00000101811	540
ENSG00000101812	0
ENSG00000101825	5669
ENSG00000101842	0
ENSG00000101843	862
ENSG00000101844	144
ENSG00000101846	254
ENSG00000101849	925
ENSG00000101850	47
ENSG00000101856	3130
ENSG00000101868	888
ENSG00000101871	2108
ENSG00000101882	318
ENSG00000101883	3
ENSG00000101888	207
ENSG00000101890	0
ENSG00000101892	0
ENSG00000101901	602
ENSG00000101911	542
ENSG00000101916	0
ENSG00000101928	269
ENSG00000101935	320
ENSG00000101938	66
ENSG00000101940	1506
ENSG00000101945	201
ENSG00000101951	0
ENSG00000101955	221
ENSG00000101958	0
ENSG00000101966	1673
ENSG00000101972	3668
ENSG00000101974	885
ENSG00000101977	13
ENSG00000101981	0
ENSG00000101986	304
ENSG00000101997	295
ENSG00000102001	1
ENSG00000102003	111
ENSG00000102007	31
ENSG00000102010	42
ENSG00000102021	0
ENSG00000102024	8423
ENSG00000102030	520
ENSG00000102032	55
ENSG00000102034	89
ENSG00000102038	4940
ENSG00000102043	22
ENSG00000102048	8
ENSG00000102053	147
ENSG00000102054	2973
ENSG00000102057	112
ENSG00000102069	11
ENSG00000102076	0
ENSG00000102078	269
ENSG00000102080	0
ENSG00000102081	1752
ENSG00000102096	160
ENSG00000102098	405
ENSG00000102100	607
ENSG00000102103	879
ENSG00000102104	1
ENSG00000102109	67
ENSG00000102119	1118
ENSG00000102125	551
ENSG00000102128	5
ENSG00000102144	4875
ENSG00000102145	3
ENSG00000102158	3006
ENSG00000102172	1085
ENSG00000102174	11
ENSG00000102178	391
ENSG00000102181	1783
ENSG00000102189	818
ENSG00000102195	0
ENSG00000102218	1442
ENSG00000102221	848
ENSG00000102225	3115
ENSG00000102226	3649
ENSG00000102230	382
ENSG00000102239	0
ENSG00000102241	2333
ENSG00000102243	0
ENSG00000102245	0
ENSG00000102265	3564
ENSG00000102271	849
ENSG00000102287	299
ENSG00000102290	198
ENSG00000102302	1284
ENSG00000102309	277
ENSG00000102312	180
ENSG00000102313	2
ENSG00000102316	13799
ENSG00000102317	3699
ENSG00000102349	36
ENSG00000102359	1085
ENSG00000102362	371
ENSG00000102383	299
ENSG00000102384	567
ENSG00000102385	338
ENSG00000102387	6
ENSG00000102390	506
ENSG00000102393	431
ENSG00000102401	2468
ENSG00000102409	992
ENSG00000102445	81
ENSG00000102452	252
ENSG00000102466	859
ENSG00000102468	0
ENSG00000102471	793
ENSG00000102524	13
ENSG00000102531	2606
ENSG00000102539	1
ENSG00000102543	127
ENSG00000102547	305
ENSG00000102554	108
ENSG00000102572	1850
ENSG00000102575	6
ENSG00000102580	1486
ENSG00000102595	1323
ENSG00000102606	2806
ENSG00000102678	19
ENSG00000102683	2
ENSG00000102699	2353
ENSG00000102710	2101
ENSG00000102738	430
ENSG00000102743	279
ENSG00000102753	2097
ENSG00000102755	189
ENSG00000102760	626
ENSG00000102763	512
ENSG00000102780	820
ENSG00000102781	1028
ENSG00000102786	709
ENSG00000102794	0
ENSG00000102796	158
ENSG00000102802	19
ENSG00000102804	3006
ENSG00000102805	589
ENSG00000102837	1
ENSG00000102854	0
ENSG00000102858	2442
ENSG00000102870	1051
ENSG00000102871	65
ENSG00000102878	5
ENSG00000102879	158
ENSG00000102882	1034
ENSG00000102886	117
ENSG00000102890	53
ENSG00000102891	0
ENSG00000102893	2100
ENSG00000102897	314
ENSG00000102898	3052
ENSG00000102900	1832
ENSG00000102901	1273
ENSG00000102904	102
ENSG00000102908	1551
ENSG00000102910	1887
ENSG00000102921	1276
ENSG00000102924	1
ENSG00000102931	1045
ENSG00000102934	58
ENSG00000102935	1941
ENSG00000102962	0
ENSG00000102967	228
ENSG00000102970	0
ENSG00000102974	1930
ENSG00000102977	485
ENSG00000102978	1126
ENSG00000102981	62
ENSG00000102984	359
ENSG00000102996	1051
ENSG00000103005	1260
ENSG00000103018	2721
ENSG00000103021	102
ENSG00000103023	0
ENSG00000103024	75
ENSG00000103034	1723
ENSG00000103035	1218
ENSG00000103037	146
ENSG00000103042	987
ENSG00000103043	1032
ENSG00000103044	53
ENSG00000103047	257
ENSG00000103051	1908
ENSG00000103056	83
ENSG00000103061	171
ENSG00000103064	502
ENSG00000103066	596
ENSG00000103067	1
ENSG00000103089	0
ENSG00000103091	1145
ENSG00000103111	981
ENSG00000103121	587
ENSG00000103126	933
ENSG00000103145	531
ENSG00000103148	893
ENSG00000103150	137
ENSG00000103152	261
ENSG00000103154	261
ENSG00000103160	1805
ENSG00000103168	1610
ENSG00000103174	209
ENSG00000103175	49
ENSG00000103184	2
ENSG00000103187	28166
ENSG00000103194	1965
ENSG00000103196	41
ENSG00000103197	2491
ENSG00000103199	250
ENSG00000103202	2869
ENSG00000103222	1224
ENSG00000103226	150
ENSG00000103227	464
ENSG00000103241	0
ENSG00000103245	448
ENSG00000103248	386
ENSG00000103249	1213
ENSG00000103253	120
ENSG00000103254	216
ENSG00000103257	1749
ENSG00000103260	874
ENSG00000103264	438
ENSG00000103266	405
ENSG00000103269	71
ENSG00000103274	146
ENSG00000103275	1807
ENSG00000103310	0
ENSG00000103313	2
ENSG00000103316	19
ENSG00000103319	726
ENSG00000103326	695
ENSG00000103335	951
ENSG00000103342	3788
ENSG00000103343	192
ENSG00000103351	432
ENSG00000103353	3785
ENSG00000103355	0
ENSG00000103356	734
ENSG00000103363	1826
ENSG00000103365	2213
ENSG00000103375	0
ENSG00000103381	199
ENSG00000103404	466
ENSG00000103415	548
ENSG00000103423	1013
ENSG00000103426	0
ENSG00000103429	1542
ENSG00000103449	670
ENSG00000103460	1031
ENSG00000103479	1755
ENSG00000103485	1581
ENSG00000103489	1342
ENSG00000103490	11
ENSG00000103494	572
ENSG00000103495	570
ENSG00000103496	509
ENSG00000103502	824
ENSG00000103507	922
ENSG00000103510	718
ENSG00000103512	1427
ENSG00000103522	0
ENSG00000103528	55
ENSG00000103534	1
ENSG00000103540	1208
ENSG00000103544	1589
ENSG00000103546	0
ENSG00000103549	3020
ENSG00000103550	314
ENSG00000103569	0
ENSG00000103591	1485
ENSG00000103599	46
ENSG00000103642	249
ENSG00000103647	1787
ENSG00000103653	1258
ENSG00000103657	2518
ENSG00000103671	772
ENSG00000103707	238
ENSG00000103710	156
ENSG00000103723	122
ENSG00000103740	63
ENSG00000103742	2593
ENSG00000103769	3764
ENSG00000103811	73
ENSG00000103852	521
ENSG00000103855	5874
ENSG00000103876	404
ENSG00000103888	5101
ENSG00000103932	1095
ENSG00000103942	252
ENSG00000103966	957
ENSG00000103978	664
ENSG00000103994	3178
ENSG00000103995	424
ENSG00000104043	7
ENSG00000104044	45
ENSG00000104047	444
ENSG00000104055	3
ENSG00000104059	780
ENSG00000104064	660
ENSG00000104067	3912
ENSG00000104081	288
ENSG00000104093	1302
ENSG00000104112	293
ENSG00000104129	232
ENSG00000104131	1795
ENSG00000104133	2014
ENSG00000104140	7
ENSG00000104142	869
ENSG00000104147	62
ENSG00000104154	222
ENSG00000104164	1521
ENSG00000104177	2134
ENSG00000104205	25
ENSG00000104213	127
ENSG00000104218	426
ENSG00000104219	1147
ENSG00000104221	163
ENSG00000104228	473
ENSG00000104231	352
ENSG00000104237	0
ENSG00000104267	42
ENSG00000104290	4630
ENSG00000104299	345
ENSG00000104312	172
ENSG00000104313	84
ENSG00000104320	1118
ENSG00000104321	48
ENSG00000104324	203
ENSG00000104325	1237
ENSG00000104327	2776
ENSG00000104331	2682
ENSG00000104332	4022
ENSG00000104341	3340
ENSG00000104343	545
ENSG00000104356	496
ENSG00000104361	193
ENSG00000104365	986
ENSG00000104368	823
ENSG00000104369	130
ENSG00000104371	0
ENSG00000104375	507
ENSG00000104381	922
ENSG00000104388	2443
ENSG00000104408	4349
ENSG00000104412	481
ENSG00000104413	0
ENSG00000104415	610
ENSG00000104419	543
ENSG00000104427	490
ENSG00000104432	23
ENSG00000104435	287
ENSG00000104442	903
ENSG00000104447	769
ENSG00000104450	68
ENSG00000104472	513
ENSG00000104490	2668
ENSG00000104497	252
ENSG00000104499	0
ENSG00000104517	4237
ENSG00000104518	20
ENSG00000104522	850
ENSG00000104524	301
ENSG00000104529	2928
ENSG00000104537	1
ENSG00000104549	7197
ENSG00000104611	33
ENSG00000104613	1497
ENSG00000104626	738
ENSG00000104635	961
ENSG00000104643	762
ENSG00000104660	1529
ENSG00000104671	357
ENSG00000104679	577
ENSG00000104687	975
ENSG00000104689	31
ENSG00000104691	212
ENSG00000104695	3972
ENSG00000104714	352
ENSG00000104722	5135
ENSG00000104723	3815
ENSG00000104725	7518
ENSG00000104728	1494
ENSG00000104731	350
ENSG00000104738	4406
ENSG00000104755	0
ENSG00000104756	658
ENSG00000104760	1
ENSG00000104763	2202
ENSG00000104765	3124
ENSG00000104774	1238
ENSG00000104783	0
ENSG00000104804	0
ENSG00000104805	3121
ENSG00000104808	3
ENSG00000104812	1363
ENSG00000104814	6
ENSG00000104818	0
ENSG00000104823	505
ENSG00000104824	2546
ENSG00000104825	245
ENSG00000104826	4
ENSG00000104827	0
ENSG00000104833	17
ENSG00000104835	44
ENSG00000104848	8
ENSG00000104852	6786
ENSG00000104853	2523
ENSG00000104856	110
ENSG00000104859	961
ENSG00000104863	68
ENSG00000104866	715
ENSG00000104870	1109
ENSG00000104872	990
ENSG00000104879	5
ENSG00000104880	467
ENSG00000104881	82
ENSG00000104883	13
ENSG00000104884	1144
ENSG00000104885	1873
ENSG00000104886	1863
ENSG00000104888	33
ENSG00000104889	778
ENSG00000104892	1
ENSG00000104894	572
ENSG00000104897	1408
ENSG00000104899	184
ENSG00000104901	63
ENSG00000104903	6
ENSG00000104904	4138
ENSG00000104907	966
ENSG00000104915	870
ENSG00000104918	0
ENSG00000104921	0
ENSG00000104936	1537
ENSG00000104938	0
ENSG00000104941	0
ENSG00000104946	750
ENSG00000104951	1
ENSG00000104953	20
ENSG00000104957	645
ENSG00000104960	1616
ENSG00000104964	3462
ENSG00000104967	1257
ENSG00000104969	2018
ENSG00000104970	0
ENSG00000104972	0
ENSG00000104973	954
ENSG00000104974	0
ENSG00000104976	351
ENSG00000104979	1015
ENSG00000104980	747
ENSG00000104983	87
ENSG00000104998	176
ENSG00000105011	681
ENSG00000105048	1
ENSG00000105053	670
ENSG00000105058	1520
ENSG00000105063	1337
ENSG00000105072	164
ENSG00000105085	147
ENSG00000105088	1090
ENSG00000105122	0
ENSG00000105127	922
ENSG00000105131	3
ENSG00000105135	962
ENSG00000105136	488
ENSG00000105137	1160
ENSG00000105141	0
ENSG00000105143	13
ENSG00000105146	17
ENSG00000105171	454
ENSG00000105173	354
ENSG00000105176	1322
ENSG00000105185	1131
ENSG00000105186	651
ENSG00000105193	6978
ENSG00000105197	1301
ENSG00000105198	0
ENSG00000105202	2522
ENSG00000105204	904
ENSG00000105205	3
ENSG00000105219	8
ENSG00000105220	1982
ENSG00000105221	3041
ENSG00000105223	9078
ENSG00000105227	223
ENSG00000105229	563
ENSG00000105245	721
ENSG00000105246	0
ENSG00000105248	253
ENSG00000105251	51
ENSG00000105254	1905
ENSG00000105255	639
ENSG00000105258	103
ENSG00000105261	1
ENSG00000105270	1842
ENSG00000105278	39
ENSG00000105281	1325
ENSG00000105287	1012
ENSG00000105289	3
ENSG00000105290	3421
ENSG00000105298	395
ENSG00000105321	483
ENSG00000105323	6067
ENSG00000105325	1549
ENSG00000105327	356
ENSG00000105329	278
ENSG00000105339	129
ENSG00000105341	964
ENSG00000105352	0
ENSG00000105355	1430
ENSG00000105357	0
ENSG00000105364	463
ENSG00000105366	0
ENSG00000105369	15
ENSG00000105370	0
ENSG00000105371	0
ENSG00000105372	15871
ENSG00000105373	2464
ENSG00000105374	0
ENSG00000105376	4
ENSG00000105379	120
ENSG00000105383	0
ENSG00000105388	0
ENSG00000105392	0
ENSG00000105393	407
ENSG00000105397	2020
ENSG00000105398	0
ENSG00000105401	2967
ENSG00000105402	1113
ENSG00000105404	1129
ENSG00000105409	68
ENSG00000105419	1768
ENSG00000105426	6610
ENSG00000105427	2
ENSG00000105428	0
ENSG00000105429	5453
ENSG00000105438	4153
ENSG00000105443	2655
ENSG00000105447	800
ENSG00000105464	183
ENSG00000105467	0
ENSG00000105472	109
ENSG00000105479	11
ENSG00000105483	1418
ENSG00000105486	1718
ENSG00000105492	0
ENSG00000105497	239
ENSG00000105499	11
ENSG00000105501	1
ENSG00000105507	0
ENSG00000105509	10
ENSG00000105514	246
ENSG00000105516	48
ENSG00000105518	130
ENSG00000105519	166
ENSG00000105520	1169
ENSG00000105523	5
ENSG00000105538	34
ENSG00000105549	0
ENSG00000105550	1
ENSG00000105552	750
ENSG00000105556	531
ENSG00000105559	581
ENSG00000105568	6763
ENSG00000105576	3719
ENSG00000105583	429
ENSG00000105605	2019
ENSG00000105607	328
ENSG00000105609	0
ENSG00000105610	0
ENSG00000105612	178
ENSG00000105613	225
ENSG00000105617	196
ENSG00000105618	665
ENSG00000105619	202
ENSG00000105639	118
ENSG00000105640	594
ENSG00000105641	0
ENSG00000105642	14
ENSG00000105643	20
ENSG00000105647	2
ENSG00000105649	67
ENSG00000105650	4
ENSG00000105655	3703
ENSG00000105656	240
ENSG00000105662	695
ENSG00000105663	13
ENSG00000105664	0
ENSG00000105668	2
ENSG00000105669	1129
ENSG00000105671	764
ENSG00000105672	22
ENSG00000105675	1
ENSG00000105676	685
ENSG00000105677	645
ENSG00000105679	0
ENSG00000105695	0
ENSG00000105696	270
ENSG00000105697	0
ENSG00000105698	1553
ENSG00000105699	20
ENSG00000105700	622
ENSG00000105701	3685
ENSG00000105705	947
ENSG00000105707	0
ENSG00000105708	217
ENSG00000105711	14
ENSG00000105717	104
ENSG00000105722	1295
ENSG00000105723	1049
ENSG00000105726	1822
ENSG00000105732	310
ENSG00000105737	50
ENSG00000105738	1137
ENSG00000105750	344
ENSG00000105755	118
ENSG00000105767	2575
ENSG00000105771	1258
ENSG00000105778	1748
ENSG00000105784	7
ENSG00000105792	44
ENSG00000105793	386
ENSG00000105808	28
ENSG00000105810	5823
ENSG00000105819	1452
ENSG00000105821	544
ENSG00000105825	461
ENSG00000105829	509
ENSG00000105835	379
ENSG00000105849	530
ENSG00000105851	7
ENSG00000105852	1
ENSG00000105854	4495
ENSG00000105855	2176
ENSG00000105856	863
ENSG00000105865	216
ENSG00000105866	405
ENSG00000105875	511
ENSG00000105877	19
ENSG00000105879	731
ENSG00000105880	0
ENSG00000105887	2646
ENSG00000105889	9
ENSG00000105894	34778
ENSG00000105926	609
ENSG00000105928	912
ENSG00000105929	0
ENSG00000105939	493
ENSG00000105948	320
ENSG00000105953	2116
ENSG00000105954	0
ENSG00000105963	4
ENSG00000105967	0
ENSG00000105968	4351
ENSG00000105971	285
ENSG00000105974	781
ENSG00000105976	27
ENSG00000105982	26
ENSG00000105983	1160
ENSG00000105989	0
ENSG00000105991	12
ENSG00000105993	1506
ENSG00000105996	84
ENSG00000105997	23
ENSG00000106003	1393
ENSG00000106004	0
ENSG00000106006	0
ENSG00000106009	1395
ENSG00000106012	907
ENSG00000106013	0
ENSG00000106018	1
ENSG00000106025	193
ENSG00000106028	1411
ENSG00000106031	0
ENSG00000106034	434
ENSG00000106038	6
ENSG00000106049	575
ENSG00000106052	2682
ENSG00000106066	161
ENSG00000106069	189
ENSG00000106070	2580
ENSG00000106077	242
ENSG00000106078	1
ENSG00000106080	1066
ENSG00000106086	1336
ENSG00000106089	112
ENSG00000106100	182
ENSG00000106105	2692
ENSG00000106113	0
ENSG00000106123	64
ENSG00000106125	9
ENSG00000106128	0
ENSG00000106144	1484
ENSG00000106153	1271
ENSG00000106178	0
ENSG00000106211	2349
ENSG00000106236	995
ENSG00000106244	2123
ENSG00000106245	633
ENSG00000106246	74
ENSG00000106258	22
ENSG00000106261	3947
ENSG00000106263	3823
ENSG00000106266	640
ENSG00000106268	409
ENSG00000106278	16095
ENSG00000106290	928
ENSG00000106299	1203
ENSG00000106302	0
ENSG00000106304	0
ENSG00000106305	296
ENSG00000106327	31
ENSG00000106328	11
ENSG00000106330	434
ENSG00000106331	0
ENSG00000106333	1251
ENSG00000106336	12
ENSG00000106341	218
ENSG00000106344	1323
ENSG00000106346	761
ENSG00000106348	388
ENSG00000106351	231
ENSG00000106355	880
ENSG00000106366	1047
ENSG00000106367	1203
ENSG00000106384	0
ENSG00000106392	554
ENSG00000106397	1875
ENSG00000106399	305
ENSG00000106400	939
ENSG00000106404	362
ENSG00000106410	0
ENSG00000106415	500
ENSG00000106436	0
ENSG00000106443	1455
ENSG00000106459	428
ENSG00000106460	1511
ENSG00000106462	1939
ENSG00000106477	594
ENSG00000106479	618
ENSG00000106483	1325
ENSG00000106484	6190
ENSG00000106511	538
ENSG00000106524	710
ENSG00000106526	4
ENSG00000106536	2
ENSG00000106537	990
ENSG00000106538	64
ENSG00000106541	0
ENSG00000106546	1126
ENSG00000106554	4409
ENSG00000106560	0
ENSG00000106565	2
ENSG00000106571	3682
ENSG00000106588	150
ENSG00000106591	958
ENSG00000106603	1144
ENSG00000106605	363
ENSG00000106608	486
ENSG00000106609	2353
ENSG00000106615	700
ENSG00000106617	239
ENSG00000106624	3904
ENSG00000106628	2027
ENSG00000106631	0
ENSG00000106633	10
ENSG00000106635	547
ENSG00000106636	3197
ENSG00000106638	892
ENSG00000106648	0
ENSG00000106665	2245
ENSG00000106682	5332
ENSG00000106683	2047
ENSG00000106686	41
ENSG00000106688	24
ENSG00000106689	24
ENSG00000106692	924
ENSG00000106701	343
ENSG00000106714	731
ENSG00000106723	3806
ENSG00000106733	112
ENSG00000106771	2144
ENSG00000106772	193
ENSG00000106780	1431
ENSG00000106785	28
ENSG00000106789	27
ENSG00000106799	4795
ENSG00000106803	1522
ENSG00000106804	227
ENSG00000106809	538
ENSG00000106819	171
ENSG00000106823	344
ENSG00000106829	1816
ENSG00000106852	16
ENSG00000106853	406
ENSG00000106868	751
ENSG00000106927	9
ENSG00000106948	915
ENSG00000106952	0
ENSG00000106976	1971
ENSG00000106991	2322
ENSG00000106992	85
ENSG00000106993	340
ENSG00000107014	3
ENSG00000107018	3
ENSG00000107020	326
ENSG00000107021	1307
ENSG00000107036	1685
ENSG00000107077	258
ENSG00000107099	7
ENSG00000107104	287
ENSG00000107105	236
ENSG00000107130	1887
ENSG00000107140	632
ENSG00000107147	5
ENSG00000107159	1
ENSG00000107164	2350
ENSG00000107165	0
ENSG00000107175	1058
ENSG00000107185	1275
ENSG00000107186	3422
ENSG00000107187	0
ENSG00000107201	222
ENSG00000107223	3076
ENSG00000107242	461
ENSG00000107249	748
ENSG00000107262	615
ENSG00000107263	2386
ENSG00000107281	1083
ENSG00000107282	235
ENSG00000107290	2885
ENSG00000107295	22
ENSG00000107317	13
ENSG00000107331	1703
ENSG00000107338	58
ENSG00000107341	2825
ENSG00000107362	621
ENSG00000107371	356
ENSG00000107372	4679
ENSG00000107404	934
ENSG00000107438	388
ENSG00000107443	884
ENSG00000107447	0
ENSG00000107485	8
ENSG00000107518	404
ENSG00000107521	428
ENSG00000107537	366
ENSG00000107551	167
ENSG00000107554	1097
ENSG00000107560	510
ENSG00000107562	447
ENSG00000107566	1245
ENSG00000107581	8802
ENSG00000107593	4
ENSG00000107611	147
ENSG00000107614	246
ENSG00000107618	0
ENSG00000107623	518
ENSG00000107625	1135
ENSG00000107643	1087
ENSG00000107651	1602
ENSG00000107669	754
ENSG00000107672	800
ENSG00000107679	965
ENSG00000107719	386
ENSG00000107731	477
ENSG00000107736	32
ENSG00000107738	15
ENSG00000107742	108
ENSG00000107745	1109
ENSG00000107758	1794
ENSG00000107771	1524
ENSG00000107779	1740
ENSG00000107789	798
ENSG00000107796	779
ENSG00000107798	2854
ENSG00000107807	0
ENSG00000107815	378
ENSG00000107816	1888
ENSG00000107819	660
ENSG00000107821	330
ENSG00000107829	280
ENSG00000107831	0
ENSG00000107833	490
ENSG00000107854	4363
ENSG00000107859	8
ENSG00000107862	3483
ENSG00000107863	8165
ENSG00000107864	51
ENSG00000107872	91
ENSG00000107874	1165
ENSG00000107882	1199
ENSG00000107890	624
ENSG00000107897	649
ENSG00000107902	206
ENSG00000107929	1561
ENSG00000107937	1890
ENSG00000107938	742
ENSG00000107949	1297
ENSG00000107951	567
ENSG00000107954	22
ENSG00000107957	1289
ENSG00000107959	1292
ENSG00000107960	346
ENSG00000107968	219
ENSG00000107984	197
ENSG00000108001	507
ENSG00000108010	1243
ENSG00000108018	62
ENSG00000108021	1895
ENSG00000108039	2497
ENSG00000108055	2697
ENSG00000108061	1240
ENSG00000108064	1052
ENSG00000108091	1291
ENSG00000108094	1263
ENSG00000108100	1732
ENSG00000108106	680
ENSG00000108107	6832
ENSG00000108175	4569
ENSG00000108176	158
ENSG00000108179	1023
ENSG00000108187	231
ENSG00000108219	3183
ENSG00000108231	115
ENSG00000108239	694
ENSG00000108242	0
ENSG00000108244	1
ENSG00000108255	3
ENSG00000108256	3852
ENSG00000108262	1683
ENSG00000108264	547
ENSG00000108270	721
ENSG00000108272	240
ENSG00000108278	598
ENSG00000108292	2077
ENSG00000108294	1169
ENSG00000108296	503
ENSG00000108298	8015
ENSG00000108306	204
ENSG00000108309	89
ENSG00000108312	2949
ENSG00000108342	0
ENSG00000108344	3036
ENSG00000108349	3035
ENSG00000108352	555
ENSG00000108370	148
ENSG00000108375	144
ENSG00000108379	948
ENSG00000108381	6
ENSG00000108384	362
ENSG00000108387	76
ENSG00000108389	2284
ENSG00000108395	1161
ENSG00000108405	0
ENSG00000108406	1944
ENSG00000108417	0
ENSG00000108423	163
ENSG00000108424	10677
ENSG00000108433	555
ENSG00000108439	26
ENSG00000108443	917
ENSG00000108448	83
ENSG00000108465	2075
ENSG00000108468	5017
ENSG00000108469	569
ENSG00000108474	298
ENSG00000108479	171
ENSG00000108506	610
ENSG00000108509	407
ENSG00000108510	2528
ENSG00000108511	0
ENSG00000108515	171
ENSG00000108518	5365
ENSG00000108523	1236
ENSG00000108528	1171
ENSG00000108551	8
ENSG00000108556	7
ENSG00000108557	1958
ENSG00000108559	871
ENSG00000108561	1530
ENSG00000108576	5
ENSG00000108578	1267
ENSG00000108582	7817
ENSG00000108587	1134
ENSG00000108588	1810
ENSG00000108590	129
ENSG00000108591	625
ENSG00000108592	1632
ENSG00000108599	788
ENSG00000108602	1
ENSG00000108604	792
ENSG00000108622	0
ENSG00000108639	297
ENSG00000108641	220
ENSG00000108651	1249
ENSG00000108654	22358
ENSG00000108666	494
ENSG00000108669	977
ENSG00000108671	2791
ENSG00000108679	1091
ENSG00000108684	1
ENSG00000108688	0
ENSG00000108691	805
ENSG00000108700	0
ENSG00000108702	0
ENSG00000108733	187
ENSG00000108753	0
ENSG00000108759	0
ENSG00000108771	1
ENSG00000108773	1149
ENSG00000108774	552
ENSG00000108784	452
ENSG00000108786	110
ENSG00000108788	860
ENSG00000108797	1063
ENSG00000108798	4
ENSG00000108799	782
ENSG00000108813	0
ENSG00000108819	1578
ENSG00000108821	32251
ENSG00000108823	2
ENSG00000108825	0
ENSG00000108826	722
ENSG00000108828	3479
ENSG00000108829	2337
ENSG00000108830	550
ENSG00000108839	39
ENSG00000108840	1005
ENSG00000108846	3
ENSG00000108848	6074
ENSG00000108849	0
ENSG00000108852	356
ENSG00000108854	1367
ENSG00000108861	1278
ENSG00000108878	0
ENSG00000108883	2601
ENSG00000108924	4
ENSG00000108932	20
ENSG00000108946	7850
ENSG00000108947	1056
ENSG00000108950	33
ENSG00000108953	14869
ENSG00000108960	1278
ENSG00000108961	16
ENSG00000108963	343
ENSG00000108984	376
ENSG00000109016	261
ENSG00000109046	10836
ENSG00000109047	0
ENSG00000109061	0
ENSG00000109062	286
ENSG00000109063	69
ENSG00000109065	1079
ENSG00000109066	774
ENSG00000109072	9
ENSG00000109079	1378
ENSG00000109083	427
ENSG00000109084	1640
ENSG00000109089	624
ENSG00000109099	5991
ENSG00000109101	0
ENSG00000109103	866
ENSG00000109107	67
ENSG00000109111	3890
ENSG00000109113	1327
ENSG00000109118	2004
ENSG00000109132	0
ENSG00000109133	1538
ENSG00000109158	70
ENSG00000109163	9
ENSG00000109171	1392
ENSG00000109180	2406
ENSG00000109181	0
ENSG00000109182	0
ENSG00000109184	1289
ENSG00000109189	1176
ENSG00000109193	181
ENSG00000109205	0
ENSG00000109208	0
ENSG00000109220	164
ENSG00000109255	74
ENSG00000109265	1436
ENSG00000109270	1050
ENSG00000109272	0
ENSG00000109320	598
ENSG00000109321	0
ENSG00000109323	545
ENSG00000109332	4905
ENSG00000109339	2719
ENSG00000109381	791
ENSG00000109390	609
ENSG00000109424	1
ENSG00000109436	982
ENSG00000109445	653
ENSG00000109452	845
ENSG00000109458	965
ENSG00000109466	402
ENSG00000109471	0
ENSG00000109472	4163
ENSG00000109475	2386
ENSG00000109501	807
ENSG00000109511	0
ENSG00000109519	462
ENSG00000109534	466
ENSG00000109536	581
ENSG00000109572	2260
ENSG00000109576	714
ENSG00000109586	605
ENSG00000109606	5389
ENSG00000109610	9
ENSG00000109618	283
ENSG00000109625	0
ENSG00000109654	3905
ENSG00000109667	5
ENSG00000109670	965
ENSG00000109674	278
ENSG00000109680	283
ENSG00000109684	2
ENSG00000109685	5820
ENSG00000109686	871
ENSG00000109689	1747
ENSG00000109705	123
ENSG00000109736	1832
ENSG00000109738	276
ENSG00000109743	34
ENSG00000109756	2835
ENSG00000109758	60
ENSG00000109762	131
ENSG00000109771	35
ENSG00000109775	519
ENSG00000109787	1992
ENSG00000109790	681
ENSG00000109794	64
ENSG00000109805	1827
ENSG00000109814	1693
ENSG00000109819	158
ENSG00000109832	61
ENSG00000109846	6
ENSG00000109851	0
ENSG00000109854	22
ENSG00000109861	1271
ENSG00000109881	470
ENSG00000109906	13
ENSG00000109911	205
ENSG00000109917	677
ENSG00000109919	1815
ENSG00000109920	2500
ENSG00000109927	106
ENSG00000109929	2047
ENSG00000109943	0
ENSG00000109944	113
ENSG00000109956	2446
ENSG00000109971	33498
ENSG00000109991	21
ENSG00000110002	250
ENSG00000110011	360
ENSG00000110013	391
ENSG00000110025	41
ENSG00000110031	76
ENSG00000110042	904
ENSG00000110046	743
ENSG00000110047	1578
ENSG00000110048	1942
ENSG00000110057	283
ENSG00000110060	228
ENSG00000110063	240
ENSG00000110066	1851
ENSG00000110074	508
ENSG00000110075	2946
